Date(NZST),SoilMoisture(%)
20090912,56.5
20090912,56.1
20090913,56.1
20090913,56
20090913,56
20090913,56
20090913,56
20090913,56
20090913,55.8
20090913,55.8
20090913,55.7
20090913,55.7
20090913,55.7
20090913,56
20090913,55.8
20090913,55.7
20090913,55.8
20090913,55.8
20090913,55.5
20090913,55.6
20090913,55.3
20090913,55.3
20090913,55.5
20090913,55.3
20090913,55.3
20090913,55
20090914,55.1
20090914,55.1
20090914,55.1
20090914,55.1
20090914,55
20090914,54.9
20090914,55
20090914,55.3
20090914,55.1
20090914,55.1
20090914,55.1
20090914,55.1
20090914,55.1
20090914,54.8
20090914,55.1
20090914,54.9
20090914,54.9
20090914,54.8
20090914,54.6
20090914,54.6
20090914,54.7
20090914,54.6
20090914,54.5
20090914,54.5
20090915,54.5
20090915,54.4
20090915,54.4
20090915,54.4
20090915,54.7
20090915,54.7
20090915,54.6
20090915,54.7
20090915,54.4
20090915,54.6
20090915,54.7
20090915,54.5
20090915,54.4
20090915,54.4
20090915,54.5
20090915,54.4
20090915,54.2
20090915,54.1
20090915,54.1
20090915,54.2
20090915,54.2
20090915,54.2
20090915,54
20090915,54
20090916,54
20090916,54
20090916,54
20090916,54
20090916,54
20090916,54
20090916,54
20090916,54
20090916,54
20090916,53.9
20090916,54
20090916,54.2
20090916,53.9
20090916,54.1
20090916,54
20090916,54
20090916,54
20090916,53.7
20090916,53.6
20090916,53.6
20090916,53.7
20090916,53.6
20090916,53.5
20090916,53.6
20090917,53.6
20090917,53.6
20090917,53.5
20090917,53.5
20090917,53.6
20090917,53.6
20090917,53.8
20090917,53.8
20090917,53.8
20090917,53.5
20090917,53.4
20090917,53.8
20090917,53.8
20090917,53.8
20090917,53.5
20090917,53.8
20090917,53.6
20090917,53.6
20090917,53.5
20090917,53.5
20090917,53.6
20090917,53.6
20090917,53.6
20090917,53.5
20090918,53.5
20090918,53.5
20090918,53.5
20090918,53.6
20090918,53.5
20090918,53.8
20090918,53.8
20090918,53.6
20090918,53.6
20090918,53.8
20090918,53.8
20090918,53.8
20090918,53.8
20090918,53.8
20090918,53.8
20090918,53.8
20090918,53.8
20090918,53.8
20090918,53.7
20090918,53.8
20090918,53.9
20090918,53.8
20090918,54
20090918,54.2
20090919,54.3
20090919,54.5
20090919,54.6
20090919,54.8
20090919,55
20090919,55.1
20090919,55.2
20090919,55.3
20090919,55.2
20090919,55.5
20090919,55.1
20090919,55.6
20090919,55.5
20090919,55.6
20090919,55.6
20090919,55.6
20090919,55.1
20090919,55.4
20090919,55.1
20090919,54.9
20090919,55.1
20090919,55.1
20090919,54.9
20090919,54.9
20090920,54.9
20090920,54.9
20090920,54.8
20090920,54.6
20090920,54.7
20090920,54.6
20090920,55.1
20090920,54.9
20090920,54.6
20090920,54.6
20090920,54.7
20090920,54.8
20090920,54.7
20090920,54.7
20090920,54.6
20090920,54.7
20090920,54.6
20090920,54.5
20090920,54.4
20090920,54.4
20090920,54.5
20090920,54.1
20090920,53.9
20090920,54
20090921,54
20090921,54
20090921,54.1
20090921,54.1
20090921,54
20090921,54
20090921,54
20090921,54.2
20090921,54.2
20090921,54.2
20090921,54
20090921,54
20090921,54
20090921,54.2
20090921,54
20090921,54.1
20090921,54
20090921,53.9
20090921,54
20090921,54
20090921,54
20090921,53.9
20090921,53.6
20090921,53.5
20090922,53.5
20090922,53.6
20090922,53.6
20090922,53.6
20090922,53.5
20090922,53.5
20090922,53.6
20090922,53.7
20090922,53.8
20090922,53.8
20090922,53.6
20090922,53.6
20090922,53.6
20090922,53.8
20090922,53.5
20090922,53.7
20090922,53.8
20090922,53.8
20090922,53.8
20090922,53.9
20090922,54.2
20090922,54.2
20090922,54.4
20090922,54.4
20090923,54.4
20090923,54.5
20090923,54.5
20090923,54.3
20090923,54.5
20090923,54.7
20090923,54.9
20090923,54.9
20090923,54.9
20090923,54.9
20090923,54.9
20090923,54.9
20090923,54.9
20090923,55
20090923,54.9
20090923,54.9
20090923,54.9
20090923,54.9
20090923,54.9
20090923,54.9
20090923,54.9
20090923,54.9
20090923,54.9
20090924,54.9
20090924,54.9
20090924,54.9
20090924,54.9
20090924,54.9
20090924,54.9
20090924,54.8
20090924,54.8
20090924,54.6
20090924,54.6
20090924,54.7
20090924,54.6
20090924,54.6
20090924,54.7
20090924,54.7
20090924,55.1
20090924,55.1
20090924,55.1
20090924,54.9
20090924,55.2
20090924,55.5
20090924,55.1
20090924,55.5
20090924,55.5
20090925,55.3
20090925,55.3
20090925,55.7
20090925,55.8
20090925,55.8
20090925,55.8
20090925,55.7
20090925,55.8
20090925,55.8
20090925,55.8
20090925,55.8
20090925,55.6
20090925,55.8
20090925,56
20090925,55.5
20090925,55.7
20090925,56
20090925,55.8
20090925,55.8
20090925,55.5
20090925,55.6
20090925,55.6
20090925,55.5
20090925,55.6
20090926,55.6
20090926,55.5
20090926,55.1
20090926,55.3
20090926,55.3
20090926,55.4
20090926,55.6
20090926,55.4
20090926,55.4
20090926,55.4
20090926,55.4
20090926,55.4
20090926,55.3
20090926,55.3
20090926,55.1
20090926,55.1
20090926,55.1
20090926,55.1
20090926,54.9
20090926,54.9
20090926,54.7
20090926,54.6
20090926,54.7
20090926,54.7
20090927,54.6
20090927,54.7
20090927,54.7
20090927,54.6
20090927,54.7
20090927,54.7
20090927,54.5
20090927,54.4
20090927,54.4
20090927,54.5
20090927,54.6
20090927,54.4
20090927,54.5
20090927,54.4
20090927,54.5
20090927,54.2
20090927,54.6
20090927,54.2
20090927,54.2
20090927,54.1
20090927,54.2
20090927,54.2
20090927,54.2
20090927,54.9
20090928,55.2
20090928,58.1
20090928,65.1
20090928,65.3
20090928,64.9
20090928,63.6
20090928,62.3
20090928,62.1
20090928,61.4
20090928,61.1
20090928,60.6
20090928,60
20090928,59.6
20090928,59.5
20090928,59
20090928,59
20090928,58.7
20090928,58.5
20090928,58.2
20090928,58.2
20090928,58.1
20090928,58
20090928,58
20090928,57.7
20090929,57.7
20090929,57.9
20090929,57.7
20090929,57.8
20090929,57.5
20090929,57.5
20090929,57.5
20090929,57.2
20090929,57.2
20090929,57.2
20090929,57
20090929,57.2
20090929,57.1
20090929,57
20090929,56.7
20090929,57
20090929,56.9
20090929,56.9
20090929,56.9
20090929,56.9
20090929,56.9
20090929,57
20090929,57.1
20090929,57
20090930,56.7
20090930,56.8
20090930,56.7
20090930,56.5
20090930,56.7
20090930,56.4
20090930,56.6
20090930,56.8
20090930,56.4
20090930,56.5
20090930,56.2
20090930,56.5
20090930,56.5
20090930,56.2
20090930,56.5
20090930,56
20090930,56
20090930,56
20090930,56.1
20090930,55.8
20090930,56
20090930,56.1
20090930,55.5
20090930,55.6
20091001,55.5
20091001,55.3
20091001,55.5
20091001,55.3
20091001,55.5
20091001,55.4
20091001,55.4
20091001,55.4
20091001,55.5
20091001,55.4
20091001,55.1
20091001,55.2
20091001,55.3
20091001,55.3
20091001,55.4
20091001,55.1
20091001,55.1
20091001,55.1
20091001,54.9
20091001,54.9
20091001,54.6
20091001,54.9
20091001,54.6
20091001,54.7
20091002,54.9
20091002,54.9
20091002,54.7
20091002,54.7
20091002,54.5
20091002,54.5
20091002,54.4
20091002,54.4
20091002,54.5
20091002,54.5
20091002,54.8
20091002,55.1
20091002,56
20091002,58.5
20091002,63.7
20091002,63.9
20091002,63
20091002,62
20091002,61.6
20091002,60.8
20091002,60.4
20091002,60.2
20091002,59.7
20091002,59.4
20091003,59
20091003,59
20091003,58.7
20091003,58.4
20091003,58.6
20091003,58.2
20091003,58.2
20091003,57.9
20091003,58
20091003,58.5
20091003,58.7
20091003,59
20091003,58.9
20091003,59
20091003,59.5
20091003,59.8
20091003,60.1
20091003,60.3
20091003,57.5
20091003,57
20091003,56.9
20091003,59.7
20091003,59.4
20091003,59.5
20091004,59
20091004,59
20091004,58.7
20091004,58.9
20091004,58.7
20091004,58.6
20091004,58.2
20091004,58.4
20091004,58.2
20091004,58
20091004,58.2
20091004,57.9
20091004,57.8
20091004,57.9
20091004,57.8
20091004,57.9
20091004,57.4
20091004,57.4
20091004,57.2
20091004,57.2
20091004,57.2
20091004,57.2
20091004,57
20091004,56.7
20091005,56.7
20091005,56.5
20091005,56.5
20091005,56.7
20091005,56.7
20091005,56.5
20091005,56.5
20091005,56.7
20091005,56.5
20091005,56.5
20091005,56.5
20091005,56.3
20091005,56.5
20091005,56
20091005,56.2
20091005,56
20091005,56
20091005,56
20091005,56
20091005,56
20091005,55.6
20091005,55.5
20091005,55.8
20091005,55.3
20091006,55.6
20091006,55.6
20091006,55.5
20091006,55.3
20091006,55.5
20091006,55.3
20091006,55.5
20091006,55.3
20091006,55.5
20091006,55.5
20091006,55.5
20091006,55.4
20091006,55.4
20091006,55.1
20091006,55.1
20091006,55
20091006,54.9
20091006,54.9
20091006,54.9
20091006,54.9
20091006,54.8
20091006,54.6
20091006,54.5
20091006,54.5
20091007,54.4
20091007,54.5
20091007,54.6
20091007,54.6
20091007,54.6
20091007,54.5
20091007,54.5
20091007,54.4
20091007,54.4
20091007,54.4
20091007,54.4
20091007,54.2
20091007,54.3
20091007,54.4
20091007,54.4
20091007,54
20091007,54.2
20091007,53.8
20091007,54
20091007,54
20091007,54
20091007,53.9
20091007,53.6
20091007,53.5
20091008,53.6
20091008,53.6
20091008,53.6
20091008,53.6
20091008,53.5
20091008,53.6
20091008,53.6
20091008,53.6
20091008,53.8
20091008,53.8
20091008,53.8
20091008,53.8
20091008,53.7
20091008,53.5
20091008,53.6
20091008,53.5
20091008,53.6
20091008,53.4
20091008,53.4
20091008,53.6
20091008,53.8
20091008,53.5
20091008,53.5
20091008,53.6
20091009,53.6
20091009,53.8
20091009,53.8
20091009,54.6
20091009,56.6
20091009,59
20091009,61.2
20091009,63
20091009,63.8
20091009,64.2
20091009,64.3
20091009,63.8
20091009,64
20091009,63.7
20091009,63.1
20091009,62.3
20091009,61.9
20091009,61.1
20091009,60.8
20091009,60.8
20091009,60.3
20091009,59.9
20091009,59.7
20091009,59.4
20091010,59.5
20091010,58.9
20091010,59.2
20091010,58.7
20091010,58.9
20091010,58.7
20091010,58.5
20091010,58.4
20091010,58.2
20091010,58.4
20091010,58.2
20091010,58.2
20091010,58.2
20091010,57.8
20091010,57.7
20091010,57.5
20091010,57.4
20091010,57.4
20091010,57.2
20091010,57.1
20091010,56.9
20091010,56.9
20091010,56.8
20091010,56.8
20091011,56.7
20091011,56.7
20091011,56.6
20091011,56.5
20091011,56.4
20091011,56.2
20091011,56.5
20091011,56.4
20091011,56.5
20091011,56.2
20091011,56.3
20091011,56.3
20091011,56.1
20091011,56.2
20091011,56.1
20091011,55.8
20091011,55.7
20091011,55.5
20091011,55.6
20091011,55.5
20091011,55.3
20091011,55.4
20091011,55.2
20091011,55.1
20091012,55
20091012,55.1
20091012,55.1
20091012,54.9
20091012,54.9
20091012,54.9
20091012,54.9
20091012,54.9
20091012,54.9
20091012,54.7
20091012,54.9
20091012,54.9
20091012,54.7
20091012,54.6
20091012,54.9
20091012,54.9
20091012,54.3
20091012,54.2
20091012,54.2
20091012,54.2
20091012,54
20091012,54
20091012,54
20091012,54
20091013,54
20091013,54
20091013,53.8
20091013,53.8
20091013,53.7
20091013,53.8
20091013,53.8
20091013,53.6
20091013,54
20091013,54
20091013,54
20091013,53.6
20091013,53.8
20091013,53.6
20091013,53.7
20091013,53.6
20091013,53.6
20091013,53.4
20091013,53.6
20091013,53.4
20091013,53.4
20091013,53.3
20091013,53.3
20091013,53.4
20091014,53.3
20091014,53.2
20091014,53
20091014,52.9
20091014,52.9
20091014,52.9
20091014,53.2
20091014,53.2
20091014,53.2
20091014,53.1
20091014,53.2
20091014,53.5
20091014,54.5
20091014,55.3
20091014,55.9
20091014,56.3
20091014,56.6
20091014,57.3
20091014,57.5
20091014,57.7
20091014,57.7
20091014,57.7
20091014,57.5
20091014,57.7
20091015,57.3
20091015,57.4
20091015,57.2
20091015,57.2
20091015,57.3
20091015,56.8
20091015,57
20091015,57.1
20091015,56.7
20091015,57
20091015,57
20091015,56.7
20091015,56.8
20091015,56.5
20091015,56.3
20091015,56.1
20091015,56.2
20091015,55.8
20091015,55.8
20091015,55.6
20091015,55.5
20091015,55.3
20091015,55.5
20091015,55.4
20091016,55.5
20091016,55.4
20091016,55.3
20091016,55.3
20091016,55.2
20091016,55.3
20091016,55.5
20091016,55.6
20091016,55.5
20091016,55.8
20091016,55.8
20091016,55.8
20091016,55.8
20091016,55.8
20091016,56.5
20091016,56.8
20091016,56.9
20091016,57.2
20091016,57.4
20091016,57.2
20091016,57.4
20091016,57.4
20091016,57.2
20091016,57.2
20091017,57.2
20091017,57.2
20091017,57
20091017,57.2
20091017,57.2
20091017,56.9
20091017,56.7
20091017,56.7
20091017,56.8
20091017,56.6
20091017,56.5
20091017,56.8
20091017,56.5
20091017,56.5
20091017,56.5
20091017,56.7
20091017,56.7
20091017,57
20091017,57.2
20091017,57.5
20091017,57.9
20091017,58
20091017,58
20091017,58.1
20091018,58.4
20091018,58.4
20091018,58.4
20091018,58
20091018,58.2
20091018,57.9
20091018,57.9
20091018,57.6
20091018,57.5
20091018,57.6
20091018,57.5
20091018,57.2
20091018,57.4
20091018,57.2
20091018,56.9
20091018,56.7
20091018,56.7
20091018,56.7
20091018,56.5
20091018,56.6
20091018,56.5
20091018,56.5
20091018,56.5
20091018,56.5
20091019,56.5
20091019,56.5
20091019,56.5
20091019,56
20091019,56.5
20091019,56.2
20091019,56.3
20091019,56
20091019,56.5
20091019,56
20091019,56.1
20091019,56
20091019,56
20091019,56
20091019,56
20091019,56
20091019,56
20091019,55.8
20091019,55.8
20091019,56
20091019,55.8
20091019,55.8
20091019,55.8
20091019,55.6
20091020,55.5
20091020,55.6
20091020,55.5
20091020,55.8
20091020,55.9
20091020,56.1
20091020,56.3
20091020,56.5
20091020,56.5
20091020,56.7
20091020,56.8
20091020,56.7
20091020,56.5
20091020,56.5
20091020,56.4
20091020,56.3
20091020,56.5
20091020,56
20091020,55.9
20091020,55.8
20091020,56
20091020,55.8
20091020,55.3
20091020,55.6
20091021,55.3
20091021,55.3
20091021,55.6
20091021,55.3
20091021,55.3
20091021,55.3
20091021,55.3
20091021,55.6
20091021,55.1
20091021,55.6
20091021,55.4
20091021,55.4
20091021,55.1
20091021,55.3
20091021,55.3
20091021,55.2
20091021,54.9
20091021,54.9
20091021,55
20091021,54.6
20091021,54.7
20091021,54.8
20091021,54.8
20091021,54.9
20091022,54.9
20091022,54.9
20091022,54.6
20091022,54.8
20091022,55
20091022,55.5
20091022,55.8
20091022,56.2
20091022,56
20091022,56.2
20091022,56.4
20091022,56.5
20091022,56.2
20091022,56.2
20091022,56
20091022,56
20091022,55.8
20091022,56
20091022,56
20091022,55.8
20091022,55.8
20091022,55.3
20091022,55.3
20091022,55.5
20091023,55.3
20091023,55.3
20091023,55.3
20091023,55.3
20091023,55.1
20091023,55.1
20091023,55.5
20091023,55.1
20091023,55.3
20091023,55.3
20091023,55.3
20091023,55.3
20091023,54.9
20091023,54.9
20091023,54.7
20091023,54.6
20091023,54.9
20091023,54.4
20091023,54.3
20091023,54.2
20091023,54.2
20091023,54.2
20091023,54.2
20091023,54
20091024,54.2
20091024,54.2
20091024,53.7
20091024,53.8
20091024,53.8
20091024,53.8
20091024,54
20091024,54
20091024,54
20091024,53.9
20091024,54
20091024,53.8
20091024,53.9
20091024,53.8
20091024,53.8
20091024,53.5
20091024,53.3
20091024,53.5
20091024,53.3
20091024,53.4
20091024,53.4
20091024,53.3
20091024,53.3
20091024,53.4
20091025,52.9
20091025,53
20091025,52.9
20091025,53
20091025,53
20091025,53.2
20091025,53.2
20091025,53.1
20091025,52.9
20091025,53.2
20091025,53.1
20091025,52.9
20091025,53.2
20091025,53
20091025,52.9
20091025,52.7
20091025,52.8
20091025,52.8
20091025,52.9
20091025,52.5
20091025,52.6
20091025,52.7
20091025,52.5
20091025,52.5
20091026,52.6
20091026,52.6
20091026,52.5
20091026,52.5
20091026,52.5
20091026,52.5
20091026,52.5
20091026,52.5
20091026,52.7
20091026,52.7
20091026,52.7
20091026,52.5
20091026,52.5
20091026,52.6
20091026,52.6
20091026,52.3
20091026,52.3
20091026,52.4
20091026,52.4
20091026,52.5
20091026,52.3
20091026,52.5
20091026,52.6
20091026,52.6
20091027,52.8
20091027,52.9
20091027,53.2
20091027,53.1
20091027,53.4
20091027,53.6
20091027,53.5
20091027,53.4
20091027,53.8
20091027,53.6
20091027,53.8
20091027,53.7
20091027,53.6
20091027,53.6
20091027,53.8
20091027,53.4
20091027,53.4
20091027,53.4
20091027,53.4
20091027,53.2
20091027,53.2
20091027,53
20091027,53
20091027,53.1
20091028,53
20091028,53.1
20091028,53.1
20091028,53.2
20091028,53.1
20091028,53.1
20091028,53.3
20091028,53.4
20091028,53.4
20091028,53.2
20091028,52.9
20091028,53
20091028,52.9
20091028,52.9
20091028,52.9
20091028,52.5
20091028,52.7
20091028,52.5
20091028,52.6
20091028,52.5
20091028,52.6
20091028,52.4
20091028,52.5
20091028,52.8
20091029,53
20091029,53.4
20091029,53.6
20091029,53.8
20091029,54
20091029,54.4
20091029,54.4
20091029,54.6
20091029,54.7
20091029,54.7
20091029,54.6
20091029,54.7
20091029,54.9
20091029,54.7
20091029,54.7
20091029,54.7
20091029,54.4
20091029,54.4
20091029,54.4
20091029,54.4
20091029,54.4
20091029,54.2
20091029,54.2
20091029,54.2
20091030,54.2
20091030,54.2
20091030,54.4
20091030,54.4
20091030,54
20091030,54
20091030,54.2
20091030,54
20091030,54.1
20091030,54.2
20091030,54.2
20091030,54.2
20091030,54.2
20091030,54
20091030,54
20091030,54
20091030,53.8
20091030,53.6
20091030,53.6
20091030,53.5
20091030,53.4
20091030,53.3
20091030,53.3
20091030,53.4
20091031,53.4
20091031,53.4
20091031,53.3
20091031,53.3
20091031,53.4
20091031,53.4
20091031,53.4
20091031,53.3
20091031,53.3
20091031,53.6
20091031,53.2
20091031,53.4
20091031,53.2
20091031,53
20091031,53
20091031,52.9
20091031,52.5
20091031,52.8
20091031,52.8
20091031,52.5
20091031,52.5
20091031,52.5
20091031,52.6
20091031,52.5
20091101,52.5
20091101,52.5
20091101,52.6
20091101,52.6
20091101,52.5
20091101,52.5
20091101,52.5
20091101,52.5
20091101,52.5
20091101,52.6
20091101,52.1
20091101,52.2
20091101,52.3
20091101,52.1
20091101,52.1
20091101,52.2
20091101,52.1
20091101,52.1
20091101,52
20091101,51.9
20091101,51.9
20091101,51.9
20091101,51.9
20091101,52
20091102,51.9
20091102,51.9
20091102,52
20091102,51.9
20091102,51.9
20091102,51.9
20091102,52
20091102,52.1
20091102,52.2
20091102,52.1
20091102,52.1
20091102,52.2
20091102,51.9
20091102,52.1
20091102,52
20091102,52.1
20091102,52
20091102,51.7
20091102,51.8
20091102,51.7
20091102,51.8
20091102,51.7
20091102,51.7
20091102,51.7
20091103,51.7
20091103,51.7
20091103,51.7
20091103,51.7
20091103,51.7
20091103,51.8
20091103,51.7
20091103,51.8
20091103,51.7
20091103,51.7
20091103,51.7
20091103,51.6
20091103,51.7
20091103,51.5
20091103,51.3
20091103,51.3
20091103,51.4
20091103,51.3
20091103,51.1
20091103,51
20091103,50.9
20091103,50.9
20091103,50.9
20091103,51
20091104,51
20091104,51
20091104,50.9
20091104,50.9
20091104,50.9
20091104,50.9
20091104,50.9
20091104,50.9
20091104,50.9
20091104,50.9
20091104,51
20091104,51.3
20091104,51.1
20091104,51.9
20091104,51.9
20091104,51.9
20091104,51.9
20091104,51.7
20091104,51.8
20091104,51.7
20091104,51.8
20091104,51.7
20091104,51.7
20091104,51.7
20091105,51.7
20091105,52.1
20091105,51.9
20091105,51.8
20091105,51.8
20091105,51.9
20091105,52.2
20091105,52.1
20091105,52.2
20091105,52.1
20091105,52.1
20091105,52
20091105,52.1
20091105,52.1
20091105,51.9
20091105,51.9
20091105,51.9
20091105,51.9
20091105,51.9
20091105,51.9
20091105,52
20091105,51.9
20091105,51.9
20091105,51.9
20091106,51.8
20091106,51.9
20091106,51.9
20091106,51.9
20091106,51.9
20091106,51.9
20091106,51.9
20091106,52
20091106,51.9
20091106,51.9
20091106,51.9
20091106,51.9
20091106,52.1
20091106,51.7
20091106,51.9
20091106,51.5
20091106,51.9
20091106,51.7
20091106,51.7
20091106,51.7
20091106,51.7
20091106,51.5
20091106,51.6
20091106,51.6
20091107,51.6
20091107,51.7
20091107,51.5
20091107,51.5
20091107,51.5
20091107,51.5
20091107,51.5
20091107,51.6
20091107,51.7
20091107,51.7
20091107,51.5
20091107,51.7
20091107,51.3
20091107,51.5
20091107,51.3
20091107,51.4
20091107,51.5
20091107,51.5
20091107,51.3
20091107,51.3
20091107,51.3
20091107,51.3
20091107,51.2
20091107,51.3
20091108,51.4
20091108,51.1
20091108,51.2
20091108,51.1
20091108,51.1
20091108,51.3
20091108,51.4
20091108,51.3
20091108,51.5
20091108,51.5
20091108,51.5
20091108,51.3
20091108,51.2
20091108,51.1
20091108,51.4
20091108,50.9
20091108,50.9
20091108,50.9
20091108,50.7
20091108,50.7
20091108,50.8
20091108,50.8
20091108,50.8
20091108,50.8
20091109,50.7
20091109,50.8
20091109,50.9
20091109,50.6
20091109,50.5
20091109,50.6
20091109,50.7
20091109,50.8
20091109,50.9
20091109,51
20091109,50.9
20091109,50.7
20091109,50.8
20091109,50.8
20091109,50.5
20091109,50.5
20091109,50.5
20091109,50.6
20091109,50.4
20091109,50.2
20091109,50.2
20091109,50.2
20091109,50.1
20091109,50
20091110,50
20091110,50.1
20091110,50.2
20091110,50.2
20091110,50.4
20091110,50.3
20091110,50.4
20091110,50.2
20091110,50.4
20091110,50.4
20091110,50.6
20091110,50.4
20091110,50.2
20091110,50.5
20091110,50.1
20091110,50.4
20091110,50
20091110,50
20091110,50
20091110,50
20091110,50
20091110,50
20091110,50
20091110,50
20091111,50
20091111,50
20091111,50
20091111,50
20091111,50
20091111,50.3
20091111,50.3
20091111,50.4
20091111,50.4
20091111,50.4
20091111,50.4
20091111,50.4
20091111,50.4
20091111,50.3
20091111,50.4
20091111,50.3
20091111,50.2
20091111,50.4
20091111,50.3
20091111,50.1
20091111,50.2
20091111,50.3
20091111,50.5
20091111,50.3
20091112,50.2
20091112,50.2
20091112,50.5
20091112,50.5
20091112,50.6
20091112,50.5
20091112,50.5
20091112,50.5
20091112,50.6
20091112,50.6
20091112,50.6
20091112,50.6
20091112,50.5
20091112,50.3
20091112,50.4
20091112,50.2
20091112,50.2
20091112,50.2
20091112,50.2
20091112,50.2
20091112,50.2
20091112,50.2
20091112,50.2
20091112,50
20091113,50
20091113,50.4
20091113,50.3
20091113,50.3
20091113,50
20091113,50
20091113,50.3
20091113,50.4
20091113,50.6
20091113,50.5
20091113,50.4
20091113,50.3
20091113,50.5
20091113,50.6
20091113,50.6
20091113,50.6
20091113,50.4
20091113,50.6
20091113,50.4
20091113,50.4
20091113,50.6
20091113,50.3
20091113,50.4
20091113,50.3
20091114,50.6
20091114,50.4
20091114,50.4
20091114,50.6
20091114,50.5
20091114,50.5
20091114,50.5
20091114,50.5
20091114,50.5
20091114,50.6
20091114,50.6
20091114,50.6
20091114,50.6
20091114,50.7
20091114,50.4
20091114,50.2
20091114,50.3
20091114,50.2
20091114,50.1
20091114,50.1
20091114,50.1
20091114,50.1
20091114,50.2
20091114,50.2
20091115,50.2
20091115,50.2
20091115,50.2
20091115,50.2
20091115,50.2
20091115,50.2
20091115,50.2
20091115,50.2
20091115,50.2
20091115,50.3
20091115,50.4
20091115,50.4
20091115,50.5
20091115,51.8
20091115,51.7
20091115,51.7
20091115,51.8
20091115,51.3
20091115,51.5
20091115,51.7
20091115,51.8
20091115,51.7
20091115,51.3
20091115,51.7
20091116,51.8
20091116,52
20091116,51.7
20091116,51.8
20091116,52
20091116,52.2
20091116,52.3
20091116,52.5
20091116,53
20091116,53.3
20091116,53.8
20091116,54
20091116,54.5
20091116,54.7
20091116,54.6
20091116,54.8
20091116,54.5
20091116,54.9
20091116,54.5
20091116,54.7
20091116,54.6
20091116,54.4
20091116,54.5
20091116,54.4
20091117,54.7
20091117,54.6
20091117,54.7
20091117,54.7
20091117,54.7
20091117,54.6
20091117,54.6
20091117,54.7
20091117,54.6
20091117,54.7
20091117,54.6
20091117,54.4
20091117,54.5
20091117,54.2
20091117,54
20091117,54
20091117,53.8
20091117,53.8
20091117,53.8
20091117,53.5
20091117,53.3
20091117,53.5
20091117,53.3
20091117,53.3
20091118,53.3
20091118,53.4
20091118,53.4
20091118,53.1
20091118,53.2
20091118,53.1
20091118,53.3
20091118,53.3
20091118,53.4
20091118,53.2
20091118,53.1
20091118,52.9
20091118,52.7
20091118,52.7
20091118,52.7
20091118,52.3
20091118,52.1
20091118,52.2
20091118,52
20091118,52
20091118,51.9
20091118,51.9
20091118,51.9
20091118,51.9
20091119,51.9
20091119,51.9
20091119,51.8
20091119,51.8
20091119,51.7
20091119,51.8
20091119,51.7
20091119,51.9
20091119,51.9
20091119,51.9
20091119,52
20091119,51.9
20091119,51.9
20091119,51.7
20091119,51.5
20091119,51.5
20091119,51.5
20091119,51.5
20091119,51.4
20091119,51.3
20091119,51.3
20091119,51.4
20091119,51.3
20091119,51.4
20091120,51.5
20091120,51.6
20091120,51
20091120,51
20091120,50.9
20091120,51.1
20091120,51.1
20091120,51.1
20091120,51.1
20091120,51.1
20091120,51.6
20091120,51.2
20091120,51.2
20091120,51.3
20091120,51.3
20091120,51.3
20091120,51.3
20091120,51.4
20091120,51.3
20091120,51.3
20091120,51.4
20091120,51.3
20091120,51.3
20091120,51.4
20091121,51.3
20091121,51.3
20091121,51.4
20091121,51.3
20091121,51.3
20091121,51.3
20091121,51.3
20091121,51.4
20091121,51.3
20091121,51.3
20091121,51.1
20091121,51.3
20091121,51.3
20091121,50.9
20091121,51.1
20091121,51.2
20091121,51.1
20091121,50.9
20091121,50.9
20091121,51
20091121,51.1
20091121,51.3
20091121,51.2
20091121,51.1
20091122,50.9
20091122,50.9
20091122,51.1
20091122,51.1
20091122,51.2
20091122,51
20091122,51.2
20091122,51.3
20091122,51.4
20091122,51.3
20091122,51.3
20091122,51.4
20091122,51.3
20091122,51.3
20091122,51.1
20091122,50.9
20091122,50.9
20091122,50.9
20091122,50.9
20091122,50.9
20091122,51
20091122,50.9
20091122,50.6
20091122,50.7
20091123,50.9
20091123,50.7
20091123,50.8
20091123,50.5
20091123,50.7
20091123,50.9
20091123,51
20091123,51
20091123,51
20091123,50.8
20091123,50.7
20091123,50.8
20091123,50.7
20091123,50.8
20091123,50.7
20091123,50.5
20091123,50.5
20091123,50.5
20091123,50.6
20091123,50.5
20091123,50.6
20091123,50.6
20091123,50.6
20091123,50.5
20091124,50.5
20091124,50.5
20091124,50.5
20091124,50.6
20091124,50.5
20091124,50.5
20091124,50.5
20091124,50.5
20091124,50.6
20091124,50.6
20091124,50.6
20091124,50.6
20091124,50.2
20091124,50.1
20091124,50.2
20091124,50
20091124,49.7
20091124,49.7
20091124,49.7
20091124,49.8
20091124,49.5
20091124,49.4
20091124,49.4
20091124,49.5
20091125,49.6
20091125,49.6
20091125,49.4
20091125,49.5
20091125,49.7
20091125,49.8
20091125,49.8
20091125,49.8
20091125,49.6
20091125,49.8
20091125,49.6
20091125,49.6
20091125,49.7
20091125,49.7
20091125,49.6
20091125,49.7
20091125,49.5
20091125,49.6
20091125,49.5
20091125,49.5
20091125,49.4
20091125,49.4
20091125,49.4
20091125,49.4
20091126,49.4
20091126,49.5
20091126,49.6
20091126,49.6
20091126,49.5
20091126,49.4
20091126,49.7
20091126,49.6
20091126,49.7
20091126,49.6
20091126,49.4
20091126,49.6
20091126,49.5
20091126,49.3
20091126,49.5
20091126,49.2
20091126,49.1
20091126,49.1
20091126,49.1
20091126,49
