Station,Date(NZST),Amount(Hrs),Period(Hrs),Freq
3925,20191029:2259,6.2,24,D
3925,20191030:2259,2.5,24,D
3925,20191031:2259,8.6,24,D
3925,20191101:2259,6.1,24,D
3925,20191102:2259,8.9,24,D
3925,20191103:2259,9.2,24,D
3925,20191104:2259,7,24,D
3925,20191105:2259,9.6,24,D
3925,20191106:2259,0.1,24,D
3925,20191107:2259,2.9,24,D
3925,20191108:2259,10.6,24,D
3925,20191109:2259,2.3,24,D
3925,20191110:2259,1.2,24,D
3925,20191111:2259,6.2,24,D
3925,20191112:2259,7.6,24,D
3925,20191113:2259,2.3,24,D
3925,20191114:2259,5.3,24,D
3925,20191115:2259,4.4,24,D
3925,20191116:2259,0.1,24,D
3925,20191117:2259,11,24,D
3925,20191118:2259,5,24,D
3925,20191119:2259,0.7,24,D
3925,20191120:2259,8.1,24,D
3925,20191121:2259,10.3,24,D
3925,20191122:2259,11.3,24,D
3925,20191123:2259,10.4,24,D
3925,20191124:2259,5.6,24,D
3925,20191125:2259,12.9,24,D
3925,20191126:2259,12.4,24,D
3925,20191127:2259,10.8,24,D
3925,20191128:2259,11.1,24,D
3925,20191129:2259,11,24,D
3925,20191130:2259,12.5,24,D
3925,20191201:2259,0.1,24,D
3925,20191202:2259,0,24,D
3925,20191203:2259,0.8,24,D
3925,20191204:2259,0.3,24,D
3925,20191205:2259,5.8,24,D
3925,20191206:2259,3.5,24,D
3925,20191207:2259,3.1,24,D
3925,20191208:2259,1.1,24,D
3925,20191209:2259,12.5,24,D
3925,20191210:2259,12.9,24,D
3925,20191211:2259,11.6,24,D
3925,20191212:2259,13.4,24,D
3925,20191213:2259,5.7,24,D
3925,20191214:2259,6.7,24,D
3925,20191215:2259,3.7,24,D
3925,20191216:2259,0.5,24,D
3925,20191217:2259,0.3,24,D
3925,20191218:2259,9.3,24,D
3925,20191219:2259,2.2,24,D
3925,20191220:2259,2.2,24,D
3925,20191221:2259,5.2,24,D
3925,20191222:2259,7.3,24,D
3925,20191223:2259,13,24,D
3925,20191224:2259,4.8,24,D
3925,20191225:2259,7.1,24,D
3925,20191226:2259,8.7,24,D
3925,20191227:2259,3.2,24,D
3925,20191228:2259,9.2,24,D
3925,20191229:2259,7,24,D
3925,20191230:2259,10.1,24,D
3925,20191231:2259,7.2,24,D
3925,20200101:2259,4,24,D
3925,20200102:2259,6.1,24,D
3925,20200103:2259,9.5,24,D
3925,20200104:2259,5.3,24,D
3925,20200105:2259,2.1,24,D
3925,20200106:2259,4.2,24,D
3925,20200107:2259,8.5,24,D
3925,20200108:2259,2.9,24,D
3925,20200109:2259,4.1,24,D
3925,20200110:2259,11.7,24,D
3925,20200111:2259,11.7,24,D
3925,20200112:2259,0,24,D
3925,20200113:2259,13.1,24,D
3925,20200114:2259,13.2,24,D
3925,20200115:2259,12.4,24,D
3925,20200116:2259,12.2,24,D
3925,20200117:2259,10.1,24,D
3925,20200118:2259,10.6,24,D
3925,20200119:2259,10,24,D
3925,20200120:2259,10.8,24,D
3925,20200121:2259,9,24,D
3925,20200122:2259,7.2,24,D
3925,20200123:2259,8.7,24,D
3925,20200124:2259,10.1,24,D
3925,20200125:2259,5.8,24,D
3925,20200126:2259,6.2,24,D
3925,20200127:2259,7.3,24,D
3925,20200128:2259,10.5,24,D
3925,20200129:2259,2,24,D
3925,20200130:2259,11.6,24,D
3925,20200131:2259,10.1,24,D
3925,20200201:2259,7.3,24,D
3925,20200202:2259,0.7,24,D
3925,20200203:2259,8.9,24,D
3925,20200204:2259,0.2,24,D
3925,20200205:2259,6.5,24,D
3925,20200206:2259,5.6,24,D
3925,20200207:2259,9.2,24,D
3925,20200208:2259,5.7,24,D
3925,20200209:2259,11.3,24,D
3925,20200210:2259,11.3,24,D
3925,20200211:2259,8.2,24,D
3925,20200212:2259,9,24,D
3925,20200213:2259,7.1,24,D
3925,20200214:2259,11.8,24,D
3925,20200215:2259,9.4,24,D
3925,20200216:2259,0.3,24,D
3925,20200217:2259,0.8,24,D
3925,20200218:2259,5.1,24,D
3925,20200219:2259,10.1,24,D
3925,20200220:2259,8.5,24,D
3925,20200221:2259,2.5,24,D
3925,20200222:2259,4.4,24,D
3925,20200223:2259,11.6,24,D
3925,20200224:2259,9.5,24,D
3925,20200225:2259,8.5,24,D
3925,20200226:2259,8.4,24,D
3925,20200227:2259,4,24,D
3925,20200228:2259,1.5,24,D
3925,20200229:2259,11,24,D
3925,20200301:2259,8.3,24,D
3925,20200302:2259,2.9,24,D
3925,20200303:2259,0.6,24,D
3925,20200304:2259,6.5,24,D
3925,20200305:2259,11.6,24,D
3925,20200306:2259,11.1,24,D
3925,20200307:2259,5.3,24,D
3925,20200308:2259,4.2,24,D
3925,20200309:2259,7.1,24,D
3925,20200310:2259,5.5,24,D
3925,20200311:2259,8,24,D
3925,20200312:2259,7.3,24,D
3925,20200313:2259,3.6,24,D
3925,20200314:2259,10,24,D
3925,20200315:2259,4.7,24,D
3925,20200316:2259,9.1,24,D
3925,20200317:2259,11,24,D
3925,20200318:2259,9.1,24,D
3925,20200319:2259,4.6,24,D
3925,20200320:2259,7.5,24,D
3925,20200321:2259,0,24,D
3925,20200322:2259,6.1,24,D
3925,20200323:2259,2.1,24,D
3925,20200324:2259,3.5,24,D
3925,20200325:2259,1.3,24,D
3925,20200326:2259,5.6,24,D
3925,20200327:2259,4.7,24,D
3925,20200328:2259,10.4,24,D
3925,20200329:2259,1.1,24,D
3925,20200330:2259,7.4,24,D
3925,20200331:2259,5.9,24,D
3925,20200401:2259,7.9,24,D
3925,20200402:2259,10.2,24,D
3925,20200403:2259,7.8,24,D
3925,20200404:2259,9.6,24,D
3925,20200405:2359,6.2,24,D
3925,20200406:2359,1.6,24,D
3925,20200407:2359,0.8,24,D
3925,20200408:2359,3.5,24,D
3925,20200409:2359,6.1,24,D
3925,20200410:2359,9.4,24,D
3925,20200411:2359,5,24,D
3925,20200412:2359,1.1,24,D
3925,20200413:2359,1.5,24,D
3925,20200414:2359,6,24,D
3925,20200415:2359,1.3,24,D
3925,20200416:2359,3.3,24,D
3925,20200417:2359,0.6,24,D
3925,20200418:2359,4.2,24,D
3925,20200419:2359,2.6,24,D
3925,20200420:2359,0.7,24,D
3925,20200421:2359,5.8,24,D
3925,20200422:2359,5.5,24,D
3925,20200423:2359,0.6,24,D
3925,20200424:2359,6,24,D
3925,20200425:2359,1.1,24,D
3925,20200426:2359,8.5,24,D
3925,20200427:2359,0.4,24,D
3925,20200428:2359,8.6,24,D
3925,20200429:2359,5.3,24,D
3925,20200430:2359,4.1,24,D
3925,20200501:2359,3.2,24,D
3925,20200502:2359,0.2,24,D
3925,20200503:2359,2.1,24,D
3925,20200504:2359,0,24,D
3925,20200505:2359,2.2,24,D
3925,20200506:2359,7.4,24,D
3925,20200507:2359,1,24,D
3925,20200508:2359,2.9,24,D
3925,20200509:2359,0.1,24,D
3925,20200510:2359,2,24,D
3925,20200511:2359,0,24,D
3925,20200512:2359,0.8,24,D
3925,20200513:2359,3.2,24,D
3925,20200514:2359,2.5,24,D
3925,20200515:2359,4.4,24,D
3925,20200516:2359,2.3,24,D
3925,20200517:2359,3.5,24,D
3925,20200518:2359,4.1,24,D
3925,20200519:2359,3.3,24,D
3925,20200520:2359,6.7,24,D
3925,20200521:2359,3.2,24,D
3925,20200522:2359,1.4,24,D
3925,20200523:2359,1,24,D
3925,20200524:2359,0,24,D
3925,20200525:2359,2.4,24,D
3925,20200526:2359,7.1,24,D
3925,20200527:2359,6.4,24,D
3925,20200528:2359,5.1,24,D
3925,20200529:2359,2.3,24,D
3925,20200530:2359,6.5,24,D
3925,20200531:2359,6.3,24,D
3925,20200601:2359,5.4,24,D
3925,20200602:2359,4.4,24,D
3925,20200603:2359,1.5,24,D
3925,20200604:2359,0,24,D
3925,20200605:2359,4.5,24,D
3925,20200606:2359,0.3,24,D
3925,20200607:2359,0.7,24,D
3925,20200608:2359,1.3,24,D
3925,20200609:2359,2.3,24,D
3925,20200610:2359,3.5,24,D
3925,20200611:2359,2,24,D
3925,20200612:2359,3,24,D
3925,20200613:2359,2.3,24,D
3925,20200614:2359,0.9,24,D
3925,20200615:2359,0.2,24,D
3925,20200616:2359,0,24,D
3925,20200617:2359,4.9,24,D
3925,20200618:2359,0.5,24,D
3925,20200619:2359,2.1,24,D
3925,20200620:2359,7.1,24,D
3925,20200621:2359,7,24,D
3925,20200622:2359,6.1,24,D
3925,20200623:2359,5.7,24,D
3925,20200624:2359,5.1,24,D
3925,20200625:2359,7,24,D
3925,20200626:2359,5.3,24,D
3925,20200627:2359,3.2,24,D
3925,20200628:2359,3.1,24,D
3925,20200629:2359,0.9,24,D
3925,20200630:2359,6.9,24,D
3925,20200701:2359,6.9,24,D
3925,20200702:2359,7,24,D
3925,20200703:2359,5.9,24,D
3925,20200704:2359,0,24,D
3925,20200705:2359,0.3,24,D
3925,20200706:2359,2.5,24,D
3925,20200707:2359,0.5,24,D
3925,20200708:2359,2.8,24,D
3925,20200709:2359,6.2,24,D
3925,20200710:2359,5.1,24,D
3925,20200711:2359,0.5,24,D
3925,20200712:2359,0.4,24,D
3925,20200713:2359,4.4,24,D
3925,20200714:2359,3.5,24,D
3925,20200715:2359,3.1,24,D
3925,20200716:2359,2.2,24,D
3925,20200717:2359,5,24,D
3925,20200718:2359,6.9,24,D
3925,20200719:2359,0.3,24,D
3925,20200720:2359,3.9,24,D
3925,20200721:2359,0.8,24,D
3925,20200722:2359,2,24,D
3925,20200723:2359,1.4,24,D
3925,20200724:2359,3.3,24,D
3925,20200725:2359,3.5,24,D
3925,20200726:2359,2.2,24,D
3925,20200727:2359,6.5,24,D
3925,20200728:2359,0,24,D
3925,20200729:2359,0,24,D
3925,20200730:2359,0.5,24,D
3925,20200731:2359,0.8,24,D
3925,20200801:2359,0.9,24,D
3925,20200802:2359,1,24,D
3925,20200803:2359,0.7,24,D
3925,20200804:2359,3,24,D
3925,20200805:2359,6.9,24,D
3925,20200806:2359,1.6,24,D
3925,20200807:2359,2.7,24,D
3925,20200808:2359,8.7,24,D
3925,20200809:2359,3.3,24,D
3925,20200810:2359,3.5,24,D
3925,20200811:2359,7.3,24,D
3925,20200812:2359,6.4,24,D
3925,20200813:2359,8.3,24,D
3925,20200814:2359,7.9,24,D
3925,20200815:2359,7.4,24,D
3925,20200816:2359,6.6,24,D
3925,20200817:2359,9.3,24,D
3925,20200818:2359,5.5,24,D
3925,20200819:2359,0.3,24,D
3925,20200820:2359,2.1,24,D
3925,20200821:2359,0.7,24,D
3925,20200822:2359,1.9,24,D
3925,20200823:2359,2.9,24,D
3925,20200824:2359,2.6,24,D
3925,20200825:2359,2.7,24,D
3925,20200826:2359,8.2,24,D
3925,20200827:2359,7.1,24,D
3925,20200828:2359,4.3,24,D
3925,20200829:2359,2.2,24,D
3925,20200830:2359,2,24,D
3925,20200831:2359,4.6,24,D
3925,20200901:2359,0.8,24,D
3925,20200902:2359,9.7,24,D
3925,20200903:2359,7.3,24,D
3925,20200904:2359,3.1,24,D
3925,20200905:2359,0.5,24,D
3925,20200906:2359,1.7,24,D
3925,20200907:2359,10.2,24,D
3925,20200908:2359,8.4,24,D
3925,20200909:2359,1.1,24,D
3925,20200910:2359,2.3,24,D
3925,20200911:2359,9,24,D
3925,20200912:2359,10.4,24,D
3925,20200913:2359,3.6,24,D
3925,20200914:2359,2.6,24,D
3925,20200915:2359,1.2,24,D
3925,20200916:2359,4.3,24,D
3925,20200917:2359,0,24,D
3925,20200918:2359,4.7,24,D
3925,20200919:2359,7.4,24,D
3925,20200920:2359,3.6,24,D
3925,20200921:2359,0.5,24,D
3925,20200922:2359,7.4,24,D
3925,20200923:2359,5.5,24,D
3925,20200924:2359,7.4,24,D
3925,20200925:2359,7.3,24,D
3925,20200926:2359,4.1,24,D
3925,20200927:2259,3.7,24,D
3925,20200928:2259,1.5,24,D
3925,20200929:2259,2.2,24,D
3925,20200930:2259,5.4,24,D
3925,20201001:2259,4.2,24,D
3925,20201002:2259,5.3,24,D
3925,20201003:2259,1.3,24,D
3925,20201004:2259,10.3,24,D
3925,20201005:2259,10.1,24,D
3925,20201006:2259,2.9,24,D
3925,20201007:2259,5.8,24,D
3925,20201008:2259,6.1,24,D
3925,20201009:2259,8.3,24,D
3925,20201010:2259,0,24,D
3925,20201011:2259,0,24,D
3925,20201012:2259,5.8,24,D
3925,20201013:2259,4,24,D
3925,20201014:2259,8.2,24,D
3925,20201015:2259,11.7,24,D
3925,20201016:2259,7.5,24,D
3925,20201017:2259,4.2,24,D
3925,20201018:2259,2,24,D
3925,20201019:2259,0.4,24,D
3925,20201020:2259,7.2,24,D
3925,20201021:2259,9.8,24,D
3925,20201022:2259,11.8,24,D
3925,20201023:2259,10.2,24,D
3925,20201024:2259,9.5,24,D
3925,20201025:2259,4,24,D
3925,20201026:2259,0,24,D
3925,20201027:2259,0.9,24,D
3925,20201028:2259,3.8,24,D
3925,20201029:2259,0,24,D
3925,20201030:2259,0.6,24,D
3925,20201031:2259,1.9,24,D
3925,20201101:2259,8.2,24,D
3925,20201102:2259,0,24,D
3925,20201103:2259,0,24,D
3925,20201104:2259,3.3,24,D
3925,20201105:2259,0.8,24,D
3925,20201106:2259,0.3,24,D
3925,20201107:2259,0.1,24,D
3925,20201108:2259,0.3,24,D
3925,20201109:2259,12.1,24,D
3925,20201110:2259,9.9,24,D
3925,20201111:2259,12.4,24,D
3925,20201112:2259,9.4,24,D
3925,20201113:2259,5.2,24,D
3925,20201114:2259,4.4,24,D
3925,20201115:2259,8.3,24,D
3925,20201116:2259,7.2,24,D
3925,20201117:2259,5.7,24,D
3925,20201118:2259,5.4,24,D
3925,20201119:2259,10.8,24,D
3925,20201120:2259,10.9,24,D
3925,20201121:2259,5.3,24,D
3925,20201122:2259,12.1,24,D
3925,20201123:2259,7,24,D
3925,20201124:2259,7.7,24,D
3925,20201125:2259,1.1,24,D
3925,20201126:2259,13,24,D
3925,20201127:2259,6.6,24,D
3925,20201128:2259,9.8,24,D
3925,20201129:2259,8.4,24,D
3925,20201130:2259,0.1,24,D
3925,20201201:2259,13.5,24,D
3925,20201202:2259,5.4,24,D
3925,20201203:2259,7,24,D
3925,20201204:2259,0.9,24,D
3925,20201205:2259,3,24,D
3925,20201206:2259,4,24,D
3925,20201207:2259,8,24,D
3925,20201208:2259,2.8,24,D
3925,20201209:2259,0.3,24,D
3925,20201210:2259,12.4,24,D
3925,20201211:2259,4.2,24,D
3925,20201212:2259,3.1,24,D
3925,20201213:2259,9.5,24,D
3925,20201214:2259,8.6,24,D
3925,20201215:2259,7.4,24,D
3925,20201216:2259,13.4,24,D
3925,20201217:2259,12.2,24,D
3925,20201218:2259,4.9,24,D
3925,20201219:2259,10.5,24,D
3925,20201220:2259,4.5,24,D
3925,20201221:2259,1.5,24,D
3925,20201222:2259,8,24,D
3925,20201223:2259,0,24,D
3925,20201224:2259,6.3,24,D
3925,20201225:2259,4.9,24,D
3925,20201226:2259,5.6,24,D
3925,20201227:2259,10.4,24,D
3925,20201228:2259,13.9,24,D
3925,20201229:2259,12.3,24,D
3925,20201230:2259,13.3,24,D
3925,20201231:2259,9.5,24,D
3925,20210101:2259,7.5,24,D
3925,20210102:2259,2.5,24,D
3925,20210103:2259,1.4,24,D
3925,20210104:2259,10.7,24,D
3925,20210105:2259,1.7,24,D
3925,20210106:2259,6.3,24,D
3925,20210107:2259,3.4,24,D
3925,20210108:2259,5.1,24,D
3925,20210109:2259,8.2,24,D
3925,20210110:2259,8.7,24,D
3925,20210111:2259,9.8,24,D
3925,20210112:2259,13.5,24,D
3925,20210113:2259,11.9,24,D
3925,20210114:2259,11.7,24,D
3925,20210115:2259,13.1,24,D
3925,20210116:2259,9.9,24,D
3925,20210117:2259,3.1,24,D
3925,20210118:2259,1.1,24,D
3925,20210119:2259,1.3,24,D
3925,20210120:2259,0.6,24,D
3925,20210121:2259,0,24,D
3925,20210122:2259,3.5,24,D
3925,20210123:2259,2.3,24,D
3925,20210124:2259,7.3,24,D
3925,20210125:2259,7.5,24,D
3925,20210126:2259,12.6,24,D
3925,20210127:2259,11.5,24,D
3925,20210128:2259,5.9,24,D
3925,20210129:2259,10,24,D
3925,20210130:2259,12.4,24,D
3925,20210131:2259,12.4,24,D
3925,20210201:2259,12.3,24,D
3925,20210202:2259,9.8,24,D
3925,20210203:2259,10.9,24,D
3925,20210204:2259,7.7,24,D
3925,20210205:2259,10.7,24,D
3925,20210206:2259,8.9,24,D
3925,20210207:2259,7.6,24,D
3925,20210208:2259,4.8,24,D
3925,20210209:2259,0.3,24,D
3925,20210210:2259,6.8,24,D
3925,20210211:2259,7.5,24,D
3925,20210212:2259,11.8,24,D
3925,20210213:2259,9.4,24,D
3925,20210214:2259,5.3,24,D
3925,20210215:2259,7,24,D
3925,20210216:2259,11.9,24,D
3925,20210217:2259,11.9,24,D
3925,20210218:2259,9.8,24,D
3925,20210219:2259,10.8,24,D
3925,20210220:2259,11,24,D
3925,20210221:2259,11.8,24,D
3925,20210222:2259,11,24,D
3925,20210223:2259,7.6,24,D
3925,20210224:2259,0.9,24,D
3925,20210225:2259,0.9,24,D
3925,20210226:2259,5.8,24,D
3925,20210227:2259,8.5,24,D
3925,20210228:2259,6.9,24,D
3925,20210301:2259,0.3,24,D
3925,20210302:2259,2.5,24,D
3925,20210303:2259,2.9,24,D
3925,20210304:2259,4.3,24,D
3925,20210305:2259,4.7,24,D
3925,20210306:2259,7.4,24,D
3925,20210307:2259,5.9,24,D
3925,20210308:2259,1.5,24,D
3925,20210309:2259,1.7,24,D
3925,20210310:2259,2,24,D
3925,20210311:2259,7.4,24,D
3925,20210312:2259,7.2,24,D
3925,20210313:2259,10.8,24,D
3925,20210314:2259,9.1,24,D
3925,20210315:2259,0.7,24,D
3925,20210316:2259,8.2,24,D
3925,20210317:2259,9.2,24,D
3925,20210318:2259,11,24,D
3925,20210319:2259,10.1,24,D
3925,20210320:2259,0.1,24,D
3925,20210321:2259,9.1,24,D
3925,20210322:2259,5,24,D
3925,20210323:2259,5.2,24,D
3925,20210324:2259,8.4,24,D
3925,20210325:2259,8.9,24,D
3925,20210326:2259,7.5,24,D
3925,20210327:2259,3.4,24,D
3925,20210328:2259,0,24,D
3925,20210329:2259,2.6,24,D
3925,20210330:2259,10,24,D
3925,20210331:2259,3,24,D
3925,20210401:2259,10.3,24,D
3925,20210402:2259,0,24,D
3925,20210403:2259,7.4,24,D
3925,20210404:2359,3,24,D
3925,20210405:2359,3,24,D
3925,20210406:2359,7.8,24,D
3925,20210407:2359,10,24,D
3925,20210408:2359,7.7,24,D
3925,20210409:2359,3.4,24,D
3925,20210410:2359,0,24,D
3925,20210411:2359,1.2,24,D
3925,20210412:2359,0,24,D
3925,20210413:2359,0.9,24,D
3925,20210414:2359,9.3,24,D
3925,20210415:2359,1.8,24,D
3925,20210416:2359,1.1,24,D
3925,20210417:2359,9.4,24,D
3925,20210418:2359,2.1,24,D
3925,20210419:2359,4,24,D
3925,20210420:2359,0,24,D
3925,20210421:2359,8.1,24,D
3925,20210422:2359,3.8,24,D
3925,20210423:2359,0.6,24,D
3925,20210424:2359,4.8,24,D
3925,20210425:2359,0.4,24,D
3925,20210426:2359,2.9,24,D
3925,20210427:2359,5.7,24,D
3925,20210428:2359,5.6,24,D
3925,20210429:2359,3.7,24,D
3925,20210430:2359,0,24,D
3925,20210501:2359,8.9,24,D
3925,20210502:2359,5.7,24,D
3925,20210503:2359,7,24,D
3925,20210504:2359,1.1,24,D
3925,20210505:2359,1.6,24,D
3925,20210506:2359,7.9,24,D
3925,20210507:2359,2.6,24,D
3925,20210508:2359,0,24,D
3925,20210509:2359,1.2,24,D
3925,20210510:2359,0.7,24,D
3925,20210511:2359,0.2,24,D
3925,20210512:2359,3.8,24,D
3925,20210513:2359,7,24,D
3925,20210514:2359,5.6,24,D
3925,20210515:2359,5.7,24,D
3925,20210516:2359,0.3,24,D
3925,20210517:2359,3.9,24,D
3925,20210518:2359,1.6,24,D
3925,20210519:2359,0,24,D
3925,20210520:2359,2.3,24,D
3925,20210521:2359,0.7,24,D
3925,20210522:2359,6.4,24,D
3925,20210523:2359,2.7,24,D
3925,20210524:2359,7.4,24,D
3925,20210525:2359,7.2,24,D
3925,20210526:2359,7,24,D
3925,20210527:2359,4.3,24,D
3925,20210528:2359,0.5,24,D
3925,20210529:2359,0,24,D
3925,20210530:2359,0,24,D
3925,20210531:2359,3.1,24,D
3925,20210601:2359,7,24,D
3925,20210602:2359,4.3,24,D
3925,20210603:2359,3.9,24,D
3925,20210604:2359,0.7,24,D
3925,20210605:2359,1,24,D
3925,20210606:2359,0,24,D
3925,20210607:2359,0,24,D
3925,20210608:2359,5.2,24,D
3925,20210609:2359,3.7,24,D
3925,20210610:2359,6.9,24,D
3925,20210611:2359,0.3,24,D
3925,20210612:2359,1,24,D
3925,20210613:2359,0,24,D
3925,20210614:2359,0.4,24,D
3925,20210615:2359,1,24,D
3925,20210616:2359,1.4,24,D
3925,20210617:2359,1.6,24,D
3925,20210618:2359,5.3,24,D
3925,20210619:2359,0,24,D
3925,20210620:2359,6.7,24,D
3925,20210621:2359,7,24,D
3925,20210622:2359,6.9,24,D
3925,20210623:2359,4,24,D
3925,20210624:2359,1,24,D
3925,20210625:2359,0,24,D
3925,20210626:2359,0,24,D
3925,20210627:2359,0,24,D
3925,20210628:2359,0.8,24,D
3925,20210629:2359,7,24,D
3925,20210630:2359,6.1,24,D
3925,20210701:2359,5.7,24,D
3925,20210702:2359,6.4,24,D
3925,20210703:2359,0,24,D
3925,20210704:2359,3.5,24,D
3925,20210705:2359,0,24,D
3925,20210706:2359,0,24,D
3925,20210707:2359,2.7,24,D
3925,20210708:2359,0.8,24,D
3925,20210709:2359,0.3,24,D
3925,20210710:2359,2.8,24,D
3925,20210711:2359,3.8,24,D
3925,20210712:2359,5.7,24,D
3925,20210713:2359,0,24,D
3925,20210714:2359,1.3,24,D
3925,20210715:2359,0.4,24,D
3925,20210716:2359,0,24,D
3925,20210717:2359,0,24,D
3925,20210718:2359,0.2,24,D
3925,20210719:2359,3.9,24,D
3925,20210720:2359,0.5,24,D
3925,20210721:2359,0.5,24,D
3925,20210722:2359,0,24,D
3925,20210723:2359,4.5,24,D
3925,20210724:2359,4.1,24,D
3925,20210725:2359,0,24,D
3925,20210726:2359,0.1,24,D
3925,20210727:2359,1.2,24,D
3925,20210728:2359,3.9,24,D
3925,20210729:2359,7.2,24,D
3925,20210730:2359,1,24,D
3925,20210731:2359,7.8,24,D
3925,20210801:2359,0.2,24,D
3925,20210802:2359,4.3,24,D
3925,20210803:2359,2.3,24,D
3925,20210804:2359,6.1,24,D
3925,20210805:2359,0.8,24,D
3925,20210806:2359,8.3,24,D
3925,20210807:2359,2.8,24,D
3925,20210808:2359,0,24,D
3925,20210809:2359,8.4,24,D
3925,20210810:2359,1.7,24,D
3925,20210811:2359,0.2,24,D
3925,20210812:2359,2.8,24,D
3925,20210813:2359,4.7,24,D
3925,20210814:2359,2.8,24,D
3925,20210815:2359,4.3,24,D
3925,20210816:2359,3.1,24,D
3925,20210817:2359,0.1,24,D
3925,20210818:2359,7.5,24,D
3925,20210819:2359,4.9,24,D
3925,20210820:2359,7.8,24,D
3925,20210821:2359,7.7,24,D
3925,20210822:2359,3.7,24,D
3925,20210823:2359,1,24,D
3925,20210824:2359,3.4,24,D
3925,20210825:2359,4.3,24,D
3925,20210826:2359,0.4,24,D
3925,20210827:2359,1.8,24,D
3925,20210828:2359,0,24,D
3925,20210829:2359,1.8,24,D
3925,20210830:2359,9.8,24,D
3925,20210831:2359,9.5,24,D
3925,20210901:2359,9.6,24,D
3925,20210902:2359,8.2,24,D
3925,20210903:2359,4.6,24,D
3925,20210904:2359,1.4,24,D
3925,20210905:2359,3.1,24,D
3925,20210906:2359,2,24,D
3925,20210907:2359,1.6,24,D
3925,20210908:2359,4.3,24,D
3925,20210909:2359,0.8,24,D
3925,20210910:2359,0,24,D
3925,20210911:2359,4,24,D
3925,20210912:2359,3.2,24,D
3925,20210913:2359,0,24,D
3925,20210914:2359,7.8,24,D
3925,20210915:2359,8.6,24,D
3925,20210916:2359,9.3,24,D
3925,20210917:2359,10.1,24,D
3925,20210918:2359,4.4,24,D
3925,20210919:2359,3.9,24,D
3925,20210920:2359,5.3,24,D
3925,20210921:2359,0,24,D
3925,20210922:2359,0.4,24,D
3925,20210923:2359,1.5,24,D
3925,20210924:2359,5.9,24,D
3925,20210925:2359,0.1,24,D
3925,20210926:2259,7.8,24,D
3925,20210927:2259,5,24,D
3925,20210928:2259,9.6,24,D
3925,20210929:2259,1.8,24,D
3925,20210930:2259,6.8,24,D
3925,20211001:2259,5.9,24,D
3925,20211002:2259,6.7,24,D
3925,20211003:2259,6.6,24,D
3925,20211004:2259,0.7,24,D
3925,20211005:2259,3.8,24,D
3925,20211006:2259,0,24,D
3925,20211007:2259,8.2,24,D
3925,20211008:2259,2.6,24,D
3925,20211009:2259,5.3,24,D
3925,20211010:2259,6.3,24,D
3925,20211011:2259,0.9,24,D
3925,20211012:2259,6.6,24,D
3925,20211013:2259,8.3,24,D
3925,20211014:2259,11.7,24,D
3925,20211015:2259,10.8,24,D
3925,20211016:2259,10.4,24,D
3925,20211017:2259,0.1,24,D
3925,20211018:2259,3,24,D
3925,20211019:2259,2.1,24,D
3925,20211020:2259,10.5,24,D
3925,20211021:2259,10.5,24,D
3925,20211022:2259,11.6,24,D
3925,20211023:2259,6.3,24,D
3925,20211024:2259,0.3,24,D
3925,20211025:2259,8.4,24,D
3925,20211026:2259,0,24,D
3925,20211027:2259,5.5,24,D
3925,20211028:2259,3.2,24,D
3925,20211029:2259,6.1,24,D
3925,20211030:2259,6.1,24,D
3925,20211031:2259,3.8,24,D
3925,20211101:2259,6.2,24,D
3925,20211102:2259,7.9,24,D
3925,20211103:2259,12.2,24,D
3925,20211104:2259,12,24,D
3925,20211105:2259,9.8,24,D
3925,20211106:2259,12.2,24,D
3925,20211107:2259,10.9,24,D
3925,20211108:2259,12.3,24,D
3925,20211109:2259,5.6,24,D
3925,20211110:2259,5.9,24,D
3925,20211111:2259,2.3,24,D
3925,20211112:2259,3,24,D
3925,20211113:2259,2.8,24,D
3925,20211114:2259,0.8,24,D
3925,20211115:2259,6.1,24,D
3925,20211116:2259,1.9,24,D
3925,20211117:2259,4.7,24,D
3925,20211118:2259,8.3,24,D
3925,20211119:2259,10.4,24,D
3925,20211120:2259,8.7,24,D
3925,20211121:2259,0,24,D
3925,20211122:2259,9.2,24,D
3925,20211123:2259,10,24,D
3925,20211124:2259,7.9,24,D
3925,20211125:2259,7.3,24,D
3925,20211126:2259,3.9,24,D
3925,20211127:2259,0,24,D
3925,20211128:2259,0.3,24,D
3925,20211129:2259,9,24,D
3925,20211130:2259,9.1,24,D
3925,20211201:2259,10.3,24,D
3925,20211202:2259,9.2,24,D
3925,20211203:2259,0,24,D
3925,20211204:2259,0,24,D
3925,20211205:2259,0,24,D
3925,20211206:2259,0,24,D
3925,20211207:2259,5.6,24,D
3925,20211208:2259,6.1,24,D
3925,20211209:2259,0.1,24,D
3925,20211210:2259,5,24,D
3925,20211211:2259,1.7,24,D
3925,20211212:2259,1.1,24,D
3925,20211213:2259,4.5,24,D
3925,20211214:2259,0,24,D
3925,20211215:2259,3,24,D
3925,20211216:2259,9.5,24,D
3925,20211217:2259,4.7,24,D
3925,20211218:2259,4.6,24,D
3925,20211219:2259,11.2,24,D
3925,20211220:2259,5.7,24,D
3925,20211221:2259,1.3,24,D
3925,20211222:2259,6.1,24,D
3925,20211223:2259,11.4,24,D
3925,20211224:2259,12.1,24,D
3925,20211225:2259,3.8,24,D
3925,20211226:2259,3.6,24,D
3925,20211227:2259,5.6,24,D
