Station,Date(NZST),Percent(%),Depth(cm)
3925,20190206:1100,32.1,20
3925,20190206:1200,32,20
3925,20190206:1300,32,20
3925,20190206:1400,31.9,20
3925,20190206:1500,31.8,20
3925,20190206:1600,31.8,20
3925,20190206:1700,31.7,20
3925,20190206:1800,31.8,20
3925,20190206:1900,31.8,20
3925,20190206:2000,31.8,20
3925,20190206:2100,31.7,20
3925,20190206:2200,31.6,20
3925,20190206:2300,31.6,20
3925,20190207:0000,31.7,20
3925,20190207:0100,31.6,20
3925,20190207:0200,31.6,20
3925,20190207:0300,31.6,20
3925,20190207:0400,31.6,20
3925,20190207:0500,31.6,20
3925,20190207:0600,31.6,20
3925,20190207:0700,31.7,20
3925,20190207:0800,31.7,20
3925,20190207:0900,31.6,20
3925,20190207:1000,31.6,20
3925,20190207:1100,31.5,20
3925,20190207:1200,31.5,20
3925,20190207:1300,31.5,20
3925,20190207:1400,31.3,20
3925,20190207:1500,31.2,20
3925,20190207:1600,29.8,20
3925,20190207:1700,29.9,20
3925,20190207:1800,29.8,20
3925,20190207:1900,29.8,20
3925,20190207:2000,29.8,20
3925,20190207:2100,29.7,20
3925,20190207:2200,29.7,20
3925,20190207:2300,29.7,20
3925,20190208:0000,29.8,20
3925,20190208:0100,29.8,20
3925,20190208:0200,29.8,20
3925,20190208:0300,29.8,20
3925,20190208:0400,29.8,20
3925,20190208:0500,29.8,20
3925,20190208:0600,29.9,20
3925,20190208:0700,30.3,20
3925,20190208:0800,29.8,20
3925,20190208:0900,29.9,20
3925,20190208:1000,29.8,20
3925,20190208:1100,29.7,20
3925,20190208:1200,29.7,20
3925,20190208:1300,29.5,20
3925,20190208:1400,29.4,20
3925,20190208:1500,29.4,20
3925,20190208:1600,29.3,20
3925,20190208:1700,29.2,20
3925,20190208:1800,29.1,20
3925,20190208:1900,29.2,20
3925,20190208:2000,29.2,20
3925,20190208:2100,29.1,20
3925,20190208:2200,29.1,20
3925,20190208:2300,29.1,20
3925,20190209:0000,29.1,20
3925,20190209:0100,29.2,20
3925,20190209:0200,29.2,20
3925,20190209:0300,29.3,20
3925,20190209:0400,29.1,20
3925,20190209:0500,29.1,20
3925,20190209:0600,29.4,20
3925,20190209:0700,29.3,20
3925,20190209:0800,29.3,20
3925,20190209:0900,29.3,20
3925,20190209:1000,30.2,20
3925,20190209:1100,29.4,20
3925,20190209:1200,29.3,20
3925,20190209:1300,29.3,20
3925,20190209:1400,29.2,20
3925,20190209:1500,29.3,20
3925,20190209:1600,29.1,20
3925,20190209:1700,29.2,20
3925,20190209:1800,29.1,20
3925,20190209:1900,29.1,20
3925,20190209:2000,29.2,20
3925,20190209:2100,29.2,20
3925,20190209:2200,29.2,20
3925,20190209:2300,29.2,20
3925,20190210:0000,30.3,20
3925,20190210:0100,29.3,20
3925,20190210:0200,29.3,20
3925,20190210:0300,29.2,20
3925,20190210:0400,29.2,20
3925,20190210:0500,29.2,20
3925,20190210:0600,29.2,20
3925,20190210:0700,29.3,20
3925,20190210:0800,29.2,20
3925,20190210:0900,29.2,20
3925,20190210:1000,29.2,20
3925,20190210:1100,29.2,20
3925,20190210:1200,29.1,20
3925,20190210:1300,29.1,20
3925,20190210:1400,28.8,20
3925,20190210:1500,30.4,20
3925,20190210:1600,30.3,20
3925,20190210:1700,30.2,20
3925,20190210:1800,30.3,20
3925,20190210:1900,30.3,20
3925,20190210:2000,30.1,20
3925,20190210:2100,30.1,20
3925,20190210:2200,30.1,20
3925,20190210:2300,30.1,20
3925,20190211:0000,30.1,20
3925,20190211:0100,30.2,20
3925,20190211:0200,30.2,20
3925,20190211:0300,30.2,20
3925,20190211:0400,30.1,20
3925,20190211:0500,30.1,20
3925,20190211:0600,30.2,20
3925,20190211:0700,30.1,20
3925,20190211:0800,30.2,20
3925,20190211:0900,30.2,20
3925,20190211:1000,30.1,20
3925,20190211:1100,30.2,20
3925,20190211:1200,30.2,20
3925,20190211:1300,30,20
3925,20190211:1400,30,20
3925,20190211:1500,29.9,20
3925,20190211:1600,29.8,20
3925,20190211:1700,29.6,20
3925,20190211:1800,29.6,20
3925,20190211:1900,29.6,20
3925,20190211:2000,29.6,20
3925,20190211:2100,29.7,20
3925,20190211:2200,29.6,20
3925,20190211:2300,29.6,20
3925,20190212:0000,29.6,20
3925,20190212:0100,29.6,20
3925,20190212:0200,29.6,20
3925,20190212:0300,29.6,20
3925,20190212:0400,29.6,20
3925,20190212:0500,29.6,20
3925,20190212:0600,29.6,20
3925,20190212:0700,29.6,20
3925,20190212:0800,29.7,20
3925,20190212:0900,29.6,20
3925,20190212:1000,29.6,20
3925,20190212:1100,29.8,20
3925,20190212:1200,29.6,20
3925,20190212:1300,29.6,20
3925,20190212:1400,29.6,20
3925,20190212:1500,29.6,20
3925,20190212:1600,29.5,20
3925,20190212:1700,29.4,20
3925,20190212:1800,29.4,20
3925,20190212:1900,29.5,20
3925,20190212:2000,29.4,20
3925,20190212:2100,29.4,20
3925,20190212:2200,29.4,20
3925,20190212:2300,29.5,20
3925,20190213:0000,29.4,20
3925,20190213:0100,29.4,20
3925,20190213:0200,29.4,20
3925,20190213:0300,29.6,20
3925,20190213:0400,29.4,20
3925,20190213:0500,29.4,20
3925,20190213:0600,29.4,20
3925,20190213:0700,29.4,20
3925,20190213:0800,29.5,20
3925,20190213:0900,29.3,20
3925,20190213:1000,29.4,20
3925,20190213:1100,29.3,20
3925,20190213:1200,29.4,20
3925,20190213:1300,29.2,20
3925,20190213:1400,29.2,20
3925,20190213:1500,29.3,20
3925,20190213:1600,29,20
3925,20190213:1700,29,20
3925,20190213:1800,29,20
3925,20190213:1900,29,20
3925,20190213:2000,28.8,20
3925,20190213:2100,28.9,20
3925,20190213:2200,28.8,20
3925,20190213:2300,28.8,20
3925,20190214:0000,28.8,20
3925,20190214:0100,28.8,20
3925,20190214:0200,28.8,20
3925,20190214:0300,28.8,20
3925,20190214:0400,28.7,20
3925,20190214:0500,28.8,20
3925,20190214:0600,29,20
3925,20190214:0700,29,20
3925,20190214:0800,29,20
3925,20190214:0900,28.9,20
3925,20190214:1000,28.9,20
3925,20190214:1100,28.8,20
3925,20190214:1200,28.8,20
3925,20190214:1300,28.7,20
3925,20190214:1400,28.5,20
3925,20190214:1500,28.5,20
3925,20190214:1600,28.4,20
3925,20190214:1700,28.4,20
3925,20190214:1800,28.4,20
3925,20190214:1900,28.4,20
3925,20190214:2000,28.3,20
3925,20190214:2100,28.4,20
3925,20190214:2200,28.5,20
3925,20190214:2300,28.9,20
3925,20190215:0000,28.8,20
3925,20190215:0100,28.8,20
3925,20190215:0200,28.9,20
3925,20190215:0300,28.8,20
3925,20190215:0400,28.9,20
3925,20190215:0500,28.9,20
3925,20190215:0600,28.8,20
3925,20190215:0700,28.9,20
3925,20190215:0800,29,20
3925,20190215:0900,29,20
3925,20190215:1000,28.8,20
3925,20190215:1100,28.9,20
3925,20190215:1200,29,20
3925,20190215:1300,28.8,20
3925,20190215:1400,28.8,20
3925,20190215:1500,28.8,20
3925,20190215:1600,28.8,20
3925,20190215:1700,28.6,20
3925,20190215:1800,28.7,20
3925,20190215:1900,28.7,20
3925,20190215:2000,28.7,20
3925,20190215:2100,28.6,20
3925,20190215:2200,28.6,20
3925,20190215:2300,28.7,20
3925,20190216:0000,28.6,20
3925,20190216:0100,28.5,20
3925,20190216:0200,28.5,20
3925,20190216:0300,28.5,20
3925,20190216:0400,28.5,20
3925,20190216:0500,28.6,20
3925,20190216:0600,28.7,20
3925,20190216:0700,28.6,20
3925,20190216:0800,28.6,20
3925,20190216:0900,28.6,20
3925,20190216:1000,28.6,20
3925,20190216:1100,28.7,20
3925,20190216:1200,28.7,20
3925,20190216:1300,28.6,20
3925,20190216:1400,28.7,20
3925,20190216:1500,28.6,20
3925,20190216:1600,28.7,20
3925,20190216:1700,28.6,20
3925,20190216:1800,28.5,20
3925,20190216:1900,28.6,20
3925,20190216:2000,28.5,20
3925,20190216:2100,28.5,20
3925,20190216:2200,28.6,20
3925,20190216:2300,28.4,20
3925,20190217:0000,28.4,20
3925,20190217:0100,28.4,20
3925,20190217:0200,28.6,20
3925,20190217:0300,28.5,20
3925,20190217:0400,28.5,20
3925,20190217:0500,28.5,20
3925,20190217:0600,28.6,20
3925,20190217:0700,28.6,20
3925,20190217:0800,28.5,20
3925,20190217:0900,28.5,20
3925,20190217:1000,28.6,20
3925,20190217:1100,28.4,20
3925,20190217:1200,28.3,20
3925,20190217:1300,28.3,20
3925,20190217:1400,28.4,20
3925,20190217:1500,28.3,20
3925,20190217:1600,28.4,20
3925,20190217:1700,28.3,20
3925,20190217:1800,28.1,20
3925,20190217:1900,28.1,20
3925,20190217:2000,28.1,20
3925,20190217:2100,28.2,20
3925,20190217:2200,28.1,20
3925,20190217:2300,28.1,20
3925,20190218:0000,28.1,20
3925,20190218:0100,28.1,20
3925,20190218:0200,28.2,20
3925,20190218:0300,28.2,20
3925,20190218:0400,28.1,20
3925,20190218:0500,28.1,20
3925,20190218:0600,28.1,20
3925,20190218:0700,28.1,20
3925,20190218:0800,28.2,20
3925,20190218:0900,28.1,20
3925,20190218:1000,28.2,20
3925,20190218:1100,28.1,20
3925,20190218:1200,28.1,20
3925,20190218:1300,28,20
3925,20190218:1400,27.9,20
3925,20190218:1500,27.9,20
3925,20190218:1600,27.8,20
3925,20190218:1700,27.8,20
3925,20190218:1800,27.6,20
3925,20190218:1900,27.6,20
3925,20190218:2000,27.7,20
3925,20190218:2100,27.6,20
3925,20190218:2200,27.6,20
3925,20190218:2300,27.5,20
3925,20190219:0000,27.6,20
3925,20190219:0100,27.6,20
3925,20190219:0200,27.6,20
3925,20190219:0300,27.6,20
3925,20190219:0400,27.6,20
3925,20190219:0500,27.6,20
3925,20190219:0600,27.6,20
3925,20190219:0700,27.6,20
3925,20190219:0800,27.6,20
3925,20190219:0900,27.6,20
3925,20190219:1000,27.5,20
3925,20190219:1100,27.4,20
3925,20190219:1200,27.3,20
3925,20190219:1300,27.4,20
3925,20190219:1400,27.3,20
3925,20190219:1500,27.2,20
3925,20190219:1600,27.1,20
3925,20190219:1700,27.1,20
3925,20190219:1800,27.2,20
3925,20190219:1900,27.1,20
3925,20190219:2000,27.2,20
3925,20190219:2100,27,20
3925,20190219:2200,27,20
3925,20190219:2300,27,20
3925,20190220:0000,27,20
3925,20190220:0100,27,20
3925,20190220:0200,27,20
3925,20190220:0300,27,20
3925,20190220:0400,26.9,20
3925,20190220:0500,27,20
3925,20190220:0600,27,20
3925,20190220:0700,27.1,20
3925,20190220:0800,27,20
3925,20190220:0900,27.1,20
3925,20190220:1000,26.9,20
3925,20190220:1100,26.9,20
3925,20190220:1200,27,20
3925,20190220:1300,27,20
3925,20190220:1400,26.8,20
3925,20190220:1500,26.9,20
3925,20190220:1600,26.8,20
3925,20190220:1700,26.8,20
3925,20190220:1800,26.8,20
3925,20190220:1900,26.8,20
3925,20190220:2000,26.8,20
3925,20190220:2100,26.8,20
3925,20190220:2200,26.8,20
3925,20190220:2300,26.8,20
3925,20190221:0000,26.8,20
3925,20190221:0100,26.7,20
3925,20190221:0200,26.7,20
3925,20190221:0300,26.8,20
3925,20190221:0400,26.8,20
3925,20190221:0500,26.8,20
3925,20190221:0600,26.8,20
3925,20190221:0700,26.8,20
3925,20190221:0800,26.8,20
3925,20190221:0900,26.8,20
3925,20190221:1000,26.7,20
3925,20190221:1100,26.9,20
3925,20190221:1200,26.8,20
3925,20190221:1300,26.8,20
3925,20190221:1400,26.7,20
3925,20190221:1500,26.5,20
3925,20190221:1600,26.5,20
3925,20190221:1700,26.5,20
3925,20190221:1800,26.6,20
3925,20190221:1900,26.3,20
3925,20190221:2000,26.5,20
3925,20190221:2100,26.5,20
3925,20190221:2200,26.4,20
3925,20190221:2300,26.4,20
3925,20190222:0000,26.4,20
3925,20190222:0100,26.4,20
3925,20190222:0200,26.4,20
3925,20190222:0300,26.5,20
3925,20190222:0400,26.3,20
3925,20190222:0500,26.3,20
3925,20190222:0600,26.4,20
3925,20190222:0700,26.4,20
3925,20190222:0800,26.4,20
3925,20190222:0900,26.4,20
3925,20190222:1000,26.4,20
3925,20190222:1100,26.4,20
3925,20190222:1200,26.3,20
3925,20190222:1300,26.4,20
3925,20190222:1400,26.2,20
3925,20190222:1500,26.2,20
3925,20190222:1600,26.3,20
3925,20190222:1700,26.1,20
3925,20190222:1800,26,20
3925,20190222:1900,26,20
3925,20190222:2000,26,20
3925,20190222:2100,26,20
3925,20190222:2200,26,20
3925,20190222:2300,26.1,20
3925,20190223:0000,26,20
3925,20190223:0100,26,20
3925,20190223:0200,25.9,20
3925,20190223:0300,26,20
3925,20190223:0400,26,20
3925,20190223:0500,25.9,20
3925,20190223:0600,26,20
3925,20190223:0700,25.9,20
3925,20190223:0800,26,20
3925,20190223:0900,26.1,20
3925,20190223:1000,25.9,20
3925,20190223:1100,26,20
3925,20190223:1200,25.9,20
3925,20190223:1300,25.8,20
3925,20190223:1400,25.7,20
3925,20190223:1500,25.7,20
3925,20190223:1600,25.7,20
3925,20190223:1700,25.5,20
3925,20190223:1800,25.5,20
3925,20190223:1900,25.5,20
3925,20190223:2000,25.5,20
3925,20190223:2100,25.5,20
3925,20190223:2200,25.5,20
3925,20190223:2300,25.6,20
3925,20190224:0000,25.5,20
3925,20190224:0100,25.5,20
3925,20190224:0200,25.8,20
3925,20190224:0300,27.5,20
3925,20190224:0400,28.1,20
3925,20190224:0500,28.2,20
3925,20190224:0600,28.4,20
3925,20190224:0700,28.3,20
3925,20190224:0800,28.3,20
3925,20190224:0900,28.4,20
3925,20190224:1000,28.4,20
3925,20190224:1100,28.4,20
3925,20190224:1200,28.3,20
3925,20190224:1300,28.3,20
3925,20190224:1400,28.2,20
3925,20190224:1500,28.1,20
3925,20190224:1600,28.2,20
3925,20190224:1700,28.1,20
3925,20190224:1800,28.1,20
3925,20190224:1900,28,20
3925,20190224:2000,28.1,20
3925,20190224:2100,28,20
3925,20190224:2200,28,20
3925,20190224:2300,28,20
3925,20190225:0000,28,20
3925,20190225:0100,28,20
3925,20190225:0200,28.1,20
3925,20190225:0300,28,20
3925,20190225:0400,27.9,20
3925,20190225:0500,27.9,20
3925,20190225:0600,27.9,20
3925,20190225:0700,27.9,20
3925,20190225:0800,27.9,20
3925,20190225:0900,28,20
3925,20190225:1000,27.8,20
3925,20190225:1100,27.8,20
3925,20190225:1200,27.7,20
3925,20190225:1300,27.9,20
3925,20190225:1400,27.7,20
3925,20190225:1500,27.6,20
3925,20190225:1600,27.6,20
3925,20190225:1700,27.6,20
3925,20190225:1800,27.4,20
3925,20190225:1900,27.4,20
3925,20190225:2000,27.4,20
3925,20190225:2100,27.5,20
3925,20190225:2200,27.5,20
3925,20190225:2300,27.4,20
3925,20190226:0000,27.4,20
3925,20190226:0100,27.4,20
3925,20190226:0200,27.5,20
3925,20190226:0300,27.3,20
3925,20190226:0400,27.2,20
3925,20190226:0500,27.2,20
3925,20190226:0600,27.3,20
3925,20190226:0700,27.2,20
3925,20190226:0800,27.3,20
3925,20190226:0900,27.5,20
3925,20190226:1000,27.3,20
3925,20190226:1100,27.3,20
3925,20190226:1200,27.2,20
3925,20190226:1300,27.2,20
3925,20190226:1400,27.1,20
3925,20190226:1500,27,20
3925,20190226:1600,27,20
3925,20190226:1700,26.9,20
3925,20190226:1800,26.9,20
3925,20190226:1900,26.9,20
3925,20190226:2000,26.9,20
3925,20190226:2100,26.9,20
3925,20190226:2200,26.8,20
3925,20190226:2300,26.7,20
3925,20190227:0000,26.9,20
3925,20190227:0100,26.9,20
3925,20190227:0200,26.8,20
3925,20190227:0300,26.9,20
3925,20190227:0400,26.8,20
3925,20190227:0500,26.8,20
3925,20190227:0600,26.8,20
3925,20190227:0700,26.9,20
3925,20190227:0800,26.8,20
3925,20190227:0900,26.9,20
3925,20190227:1000,26.8,20
3925,20190227:1100,26.9,20
3925,20190227:1200,26.7,20
3925,20190227:1300,26.8,20
3925,20190227:1400,26.9,20
3925,20190227:1500,26.6,20
3925,20190227:1600,26.7,20
3925,20190227:1700,26.7,20
3925,20190227:1800,26.6,20
3925,20190227:1900,26.7,20
3925,20190227:2000,26.7,20
3925,20190227:2100,26.6,20
3925,20190227:2200,26.7,20
3925,20190227:2300,26.6,20
3925,20190228:0000,26.7,20
3925,20190228:0100,26.6,20
3925,20190228:0200,26.7,20
3925,20190228:0300,26.7,20
3925,20190228:0400,26.7,20
3925,20190228:0500,26.8,20
3925,20190228:0600,26.6,20
3925,20190228:0700,26.7,20
3925,20190228:0800,26.7,20
3925,20190228:0900,26.6,20
3925,20190228:1000,26.7,20
3925,20190228:1100,26.6,20
3925,20190228:1200,26.7,20
3925,20190228:1300,26.6,20
3925,20190228:1400,26.6,20
3925,20190228:1500,26.5,20
3925,20190228:1600,26.6,20
3925,20190228:1700,26.4,20
3925,20190228:1800,26.3,20
3925,20190228:1900,26.2,20
3925,20190228:2000,26.2,20
3925,20190228:2100,26.3,20
3925,20190228:2200,26.2,20
3925,20190228:2300,26.2,20
3925,20190301:0000,26.2,20
3925,20190301:0100,26.3,20
3925,20190301:0200,26.3,20
3925,20190301:0300,26.3,20
3925,20190301:0400,26.2,20
3925,20190301:0500,26.3,20
3925,20190301:0600,26.2,20
3925,20190301:0700,26.3,20
3925,20190301:0800,26.2,20
3925,20190301:0900,26.3,20
3925,20190301:1000,26.2,20
3925,20190301:1100,26.3,20
3925,20190301:1200,26.1,20
3925,20190301:1300,26.2,20
3925,20190301:1400,26,20
3925,20190301:1500,25.9,20
3925,20190301:1600,25.9,20
3925,20190301:1700,25.9,20
3925,20190301:1800,25.8,20
3925,20190301:1900,25.8,20
3925,20190301:2000,25.9,20
3925,20190301:2100,25.9,20
3925,20190301:2200,25.8,20
3925,20190301:2300,25.8,20
3925,20190302:0000,25.9,20
3925,20190302:0100,25.8,20
3925,20190302:0200,25.8,20
3925,20190302:0300,25.7,20
3925,20190302:0400,25.8,20
3925,20190302:0500,25.7,20
3925,20190302:0600,25.7,20
3925,20190302:0700,25.7,20
3925,20190302:0800,25.7,20
3925,20190302:0900,25.7,20
3925,20190302:1000,25.7,20
3925,20190302:1100,25.8,20
3925,20190302:1200,25.6,20
3925,20190302:1300,25.6,20
3925,20190302:1400,25.6,20
3925,20190302:1500,25.5,20
3925,20190302:1600,25.3,20
3925,20190302:1700,25.5,20
3925,20190302:1800,25.3,20
3925,20190302:1900,25.4,20
3925,20190302:2000,25.2,20
3925,20190302:2100,25.2,20
3925,20190302:2200,25.2,20
3925,20190302:2300,25.2,20
3925,20190303:0000,25.2,20
3925,20190303:0100,25.2,20
3925,20190303:0200,25.2,20
3925,20190303:0300,25.2,20
3925,20190303:0400,25.1,20
3925,20190303:0500,25.2,20
3925,20190303:0600,25.2,20
3925,20190303:0700,25.2,20
3925,20190303:0800,25.2,20
3925,20190303:0900,25.2,20
3925,20190303:1000,25.1,20
3925,20190303:1100,25.1,20
3925,20190303:1200,25.1,20
3925,20190303:1300,25.1,20
3925,20190303:1400,25,20
3925,20190303:1500,24.9,20
3925,20190303:1600,24.9,20
3925,20190303:1700,24.8,20
3925,20190303:1800,24.8,20
3925,20190303:1900,24.7,20
3925,20190303:2000,24.7,20
3925,20190303:2100,24.5,20
3925,20190303:2200,24.5,20
3925,20190303:2300,24.5,20
3925,20190304:0000,24.5,20
3925,20190304:0100,24.5,20
3925,20190304:0200,24.5,20
3925,20190304:0300,24.5,20
3925,20190304:0400,24.5,20
3925,20190304:0500,24.5,20
3925,20190304:0600,24.5,20
3925,20190304:0700,24.5,20
3925,20190304:0800,24.5,20
3925,20190304:0900,24.5,20
3925,20190304:1000,24.5,20
3925,20190304:1100,24.6,20
3925,20190304:1200,24.5,20
3925,20190304:1300,24.5,20
3925,20190304:1400,24.4,20
3925,20190304:1500,24.4,20
3925,20190304:1600,24.3,20
3925,20190304:1700,24.2,20
3925,20190304:1800,24.3,20
3925,20190304:1900,24.2,20
3925,20190304:2000,24.2,20
3925,20190304:2100,24.2,20
3925,20190304:2200,24.2,20
3925,20190304:2300,24,20
3925,20190305:0000,24.1,20
3925,20190305:0100,24,20
3925,20190305:0200,24,20
3925,20190305:0300,24.2,20
3925,20190305:0400,24.2,20
3925,20190305:0500,24.2,20
3925,20190305:0600,24.2,20
3925,20190305:0700,24.2,20
3925,20190305:0800,24.2,20
3925,20190305:0900,24.2,20
3925,20190305:1000,24.2,20
3925,20190305:1100,24.2,20
3925,20190305:1200,24.1,20
3925,20190305:1300,24.1,20
3925,20190305:1400,24,20
3925,20190305:1500,24.1,20
3925,20190305:1600,23.9,20
3925,20190305:1700,24.1,20
3925,20190305:1800,24,20
3925,20190305:1900,24,20
3925,20190305:2000,24,20
3925,20190305:2100,23.9,20
3925,20190305:2200,23.8,20
3925,20190305:2300,23.9,20
3925,20190306:0000,23.9,20
3925,20190306:0100,23.9,20
3925,20190306:0200,23.8,20
3925,20190306:0300,23.9,20
3925,20190306:0400,23.8,20
3925,20190306:0500,23.9,20
3925,20190306:0600,23.9,20
3925,20190306:0700,24,20
3925,20190306:0800,23.9,20
3925,20190306:0900,23.9,20
3925,20190306:1000,23.9,20
3925,20190306:1100,23.9,20
3925,20190306:1200,23.9,20
3925,20190306:1300,23.7,20
3925,20190306:1400,23.8,20
3925,20190306:1500,23.9,20
3925,20190306:1600,23.7,20
3925,20190306:1700,23.5,20
3925,20190306:1800,23.5,20
3925,20190306:1900,23.5,20
3925,20190306:2000,23.5,20
3925,20190306:2100,23.5,20
3925,20190306:2200,23.5,20
3925,20190306:2300,23.5,20
3925,20190307:0000,23.5,20
3925,20190307:0100,23.5,20
3925,20190307:0200,23.4,20
3925,20190307:0300,23.5,20
3925,20190307:0400,23.5,20
3925,20190307:0500,23.5,20
3925,20190307:0600,23.5,20
3925,20190307:0700,23.4,20
3925,20190307:0800,23.7,20
3925,20190307:0900,23.7,20
3925,20190307:1000,23.6,20
3925,20190307:1100,23.5,20
3925,20190307:1200,23.5,20
3925,20190307:1300,23.5,20
3925,20190307:1400,23.3,20
3925,20190307:1500,23.3,20
3925,20190307:1600,23.3,20
3925,20190307:1700,23.2,20
3925,20190307:1800,23.1,20
3925,20190307:1900,23.2,20
3925,20190307:2000,23.2,20
3925,20190307:2100,23.2,20
3925,20190307:2200,23.2,20
3925,20190307:2300,24,20
3925,20190308:0000,26,20
3925,20190308:0100,28.6,20
3925,20190308:0200,29.9,20
3925,20190308:0300,31,20
3925,20190308:0400,30.8,20
3925,20190308:0500,30.6,20
3925,20190308:0600,30.4,20
3925,20190308:0700,30.2,20
3925,20190308:0800,30.1,20
3925,20190308:0900,30.2,20
3925,20190308:1000,30.1,20
3925,20190308:1100,29.9,20
3925,20190308:1200,29.8,20
3925,20190308:1300,29.8,20
3925,20190308:1400,29.7,20
3925,20190308:1500,29.5,20
3925,20190308:1600,29.6,20
3925,20190308:1700,29.4,20
3925,20190308:1800,29.4,20
3925,20190308:1900,29.4,20
3925,20190308:2000,29.3,20
3925,20190308:2100,29.1,20
3925,20190308:2200,29.1,20
3925,20190308:2300,29.1,20
3925,20190309:0000,29.1,20
3925,20190309:0100,28.9,20
3925,20190309:0200,29,20
3925,20190309:0300,29.1,20
3925,20190309:0400,28.9,20
3925,20190309:0500,28.9,20
3925,20190309:0600,28.9,20
3925,20190309:0700,28.9,20
3925,20190309:0800,28.9,20
