Station,Date(NZST),Dir(DegT),Speed(m/s),Period(Hrs),Freq
3925,20140921:2359,164,7.2,24,D
3925,20140922:2359,212,9.8,24,D
3925,20140923:2359,180,7.7,24,D
3925,20140924:2359,159,8.2,24,D
3925,20140925:2359,189,4.6,24,D
3925,20140926:2359,4,8.2,24,D
3925,20140927:2359,55,8.2,24,D
3925,20140928:2259,136,8.2,24,D
3925,20140929:2259,112,5.1,24,D
3925,20140930:2259,265,8.2,24,D
3925,20141001:2259,332,6.2,24,D
3925,20141002:2259,1,8.8,24,D
3925,20141003:2259,253,11.3,24,D
3925,20141004:2259,282,8.2,24,D
3925,20141005:2259,33,11.8,24,D
3925,20141006:2259,264,14.4,24,D
3925,20141007:2259,342,8.2,24,D
3925,20141008:2259,37,11.8,24,D
3925,20141009:2259,169,7.7,24,D
3925,20141010:2259,152,8.2,24,D
3925,20141011:2259,174,7.2,24,D
3925,20141012:2259,174,7.2,24,D
3925,20141013:2259,175,6.2,24,D
3925,20141014:2259,148,7.2,24,D
3925,20141015:2259,153,7.2,24,D
3925,20141016:2259,39,9.8,24,D
3925,20141017:2259,30,11.3,24,D
3925,20141018:2259,220,6.7,24,D
3925,20141019:2259,7,6.2,24,D
3925,20141020:2259,194,6.2,24,D
3925,20141021:2259,37,4.1,24,D
3925,20141022:2259,193,4.6,24,D
3925,20141023:2259,202,8.8,24,D
3925,20141024:2259,203,8.8,24,D
3925,20141025:2259,190,6.2,24,D
3925,20141026:2259,33,7.2,24,D
3925,20141027:2259,278,6.7,24,D
3925,20141028:2259,320,12.4,24,D
3925,20141029:2259,53,10.3,24,D
3925,20141030:2259,182,10.8,24,D
3925,20141031:2259,167,8.2,24,D
3925,20141101:2259,20,6.7,24,D
3925,20141102:2259,11,14.4,24,D
3925,20141103:2259,309,8.8,24,D
3925,20141104:2259,302,9.8,24,D
3925,20141105:2259,117,8.2,24,D
3925,20141106:2259,111,9.8,24,D
3925,20141107:2259,195,7.2,24,D
3925,20141108:2259,248,8.2,24,D
3925,20141109:2259,182,9.3,24,D
3925,20141110:2259,37,8.8,24,D
3925,20141111:2259,56,11.3,24,D
3925,20141112:2259,131,7.2,24,D
3925,20141113:2259,285,7.7,24,D
3925,20141114:2259,205,8.2,24,D
3925,20141115:2259,49,12.4,24,D
3925,20141116:2259,179,7.7,24,D
3925,20141117:2259,110,5.1,24,D
3925,20141118:2259,39,9.3,24,D
3925,20141119:2259,272,11.3,24,D
3925,20141120:2259,185,7.2,24,D
3925,20141121:2259,56,9.3,24,D
3925,20141122:2259,37,11.8,24,D
3925,20141123:2259,261,5.7,24,D
3925,20141124:2259,263,6.2,24,D
3925,20141125:2259,46,12.9,24,D
3925,20141126:2259,157,10.3,24,D
3925,20141127:2259,53,9.3,24,D
3925,20141128:2259,169,8.8,24,D
3925,20141129:2259,264,8.8,24,D
3925,20141130:2259,229,10.3,24,D
3925,20141201:2259,189,7.2,24,D
3925,20141202:2259,205,7.7,24,D
3925,20141203:2259,251,7.7,24,D
3925,20141204:2259,31,6.7,24,D
3925,20141205:2259,325,5.1,24,D
3925,20141206:2259,32,8.8,24,D
3925,20141207:2259,36,10.8,24,D
3925,20141208:2259,323,7.7,24,D
3925,20141209:2259,20,8.8,24,D
3925,20141210:2259,63,8.2,24,D
3925,20141211:2259,164,4.6,24,D
3925,20141212:2259,212,7.7,24,D
3925,20141213:2259,8,8.8,24,D
3925,20141214:2259,265,7.7,24,D
3925,20141215:2259,248,6.7,24,D
3925,20141216:2259,251,6.7,24,D
3925,20141217:2259,53,4.6,24,D
3925,20141218:2259,32,5.1,24,D
3925,20141219:2259,63,8.2,24,D
3925,20141220:2259,359,9.3,24,D
3925,20141221:2259,50,7.2,24,D
3925,20141222:2259,188,9.8,24,D
3925,20141223:2259,343,7.7,24,D
3925,20141224:2259,1,8.2,24,D
3925,20141225:2259,194,6.7,24,D
3925,20141226:2259,127,7.2,24,D
3925,20141227:2259,332,7.7,24,D
3925,20141228:2259,30,8.2,24,D
3925,20141229:2259,351,8.8,24,D
3925,20141230:2259,43,8.8,24,D
3925,20141231:2259,33,16,24,D
3925,20150101:2259,190,6.7,24,D
3925,20150102:2259,158,9.8,24,D
3925,20150103:2259,338,6.7,24,D
3925,20150104:2259,235,6.7,24,D
3925,20150105:2259,197,8.2,24,D
3925,20150106:2259,202,7.2,24,D
3925,20150107:2259,203,7.2,24,D
3925,20150108:2259,3,5.7,24,D
3925,20150109:2259,196,6.2,24,D
3925,20150110:2259,244,6.7,24,D
3925,20150111:2259,188,6.2,24,D
3925,20150112:2259,191,7.2,24,D
3925,20150113:2259,260,6.7,24,D
3925,20150114:2259,249,6.7,24,D
3925,20150115:2259,351,5.7,24,D
3925,20150116:2259,48,11.3,24,D
3925,20150117:2259,190,6.7,24,D
3925,20150118:2259,35,8.2,24,D
3925,20150119:2259,346,7.7,24,D
3925,20150120:2259,280,6.7,24,D
3925,20150121:2259,191,8.2,24,D
3925,20150122:2259,256,8.2,24,D
3925,20150123:2259,256,7.2,24,D
3925,20150124:2259,272,7.2,24,D
3925,20150125:2259,332,6.2,24,D
3925,20150126:2259,180,6.7,24,D
3925,20150127:2259,255,9.3,24,D
3925,20150128:2259,243,7.2,24,D
3925,20150129:2259,356,6.7,24,D
3925,20150130:2259,205,5.7,24,D
3925,20150131:2259,6,4.1,24,D
3925,20150201:2259,22,8.8,24,D
3925,20150202:2259,337,10.3,24,D
3925,20150203:2259,174,8.8,24,D
3925,20150204:2259,37,11.8,24,D
3925,20150205:2259,42,4.6,24,D
3925,20150206:2259,255,8.2,24,D
3925,20150207:2259,14,5.7,24,D
3925,20150208:2259,241,6.2,24,D
3925,20150209:2259,189,10.3,24,D
3925,20150210:2259,234,5.1,24,D
3925,20150211:2259,265,6.7,24,D
3925,20150212:2259,272,7.7,24,D
3925,20150213:2259,189,8.8,24,D
3925,20150214:2259,182,7.2,24,D
3925,20150215:2259,257,7.2,24,D
3925,20150216:2259,252,8.2,24,D
3925,20150217:2259,194,6.7,24,D
3925,20150218:2259,210,7.7,24,D
3925,20150219:2259,270,5.1,24,D
3925,20150220:2259,46,6.7,24,D
3925,20150221:2259,142,4.6,24,D
3925,20150222:2259,60,9.8,24,D
3925,20150223:2259,10,8.8,24,D
3925,20150224:2259,284,7.7,24,D
3925,20150225:2259,158,6.7,24,D
3925,20150226:2259,351,5.7,24,D
3925,20150227:2259,251,6.2,24,D
3925,20150228:2259,182,5.7,24,D
3925,20150301:2259,179,4.6,24,D
3925,20150302:2259,355,8.8,24,D
3925,20150303:2259,1,7.2,24,D
3925,20150304:2259,36,6.2,24,D
3925,20150305:2259,60,9.3,24,D
3925,20150306:2259,43,12.4,24,D
3925,20150307:2259,6,11.8,24,D
3925,20150308:2259,215,4.6,24,D
3925,20150309:2259,257,6.2,24,D
3925,20150310:2259,194,6.2,24,D
3925,20150311:2259,198,4.6,24,D
3925,20150312:2259,34,8.8,24,D
3925,20150313:2259,160,6.7,24,D
3925,20150314:2259,10,5.1,24,D
3925,20150315:2259,73,5.1,24,D
3925,20150316:2259,142,7.7,24,D
3925,20150317:2259,152,8.2,24,D
3925,20150318:2259,252,5.7,24,D
3925,20150319:2259,249,6.2,24,D
3925,20150320:2259,356,6.2,24,D
3925,20150321:2259,342,5.1,24,D
3925,20150322:2259,98,6.2,24,D
3925,20150323:2259,318,6.2,24,D
3925,20150324:2259,6,6.2,24,D
3925,20150325:2259,52,6.2,24,D
3925,20150326:2259,270,4.1,24,D
3925,20150327:2259,100,5.1,24,D
3925,20150328:2259,306,8.2,24,D
3925,20150329:2259,38,8.2,24,D
3925,20150330:2259,164,7.2,24,D
3925,20150331:2259,170,6.7,24,D
3925,20150401:2259,278,4.6,24,D
3925,20150402:2259,200,5.1,24,D
3925,20150403:2259,142,5.1,24,D
3925,20150404:2259,49,8.8,24,D
3925,20150405:2359,333,5.7,24,D
3925,20150406:2359,9,12.4,24,D
3925,20150407:2359,52,13.9,24,D
3925,20150408:2359,52,7.7,24,D
3925,20150409:2359,14,4.6,24,D
3925,20150410:2359,11,5.7,24,D
3925,20150411:2359,124,5.1,24,D
3925,20150412:2359,6,9.8,24,D
3925,20150413:2359,253,7.7,24,D
3925,20150414:2359,257,6.7,24,D
3925,20150415:2359,102,5.1,24,D
3925,20150416:2359,111,4.6,24,D
3925,20150417:2359,53,5.1,24,D
3925,20150418:2359,255,6.7,24,D
3925,20150419:2359,114,4.1,24,D
3925,20150420:2359,246,4.6,24,D
3925,20150421:2359,300,2.6,24,D
3925,20150422:2359,116,3.6,24,D
3925,20150423:2359,239,5.1,24,D
3925,20150424:2359,314,4.6,24,D
3925,20150425:2359,37,8.2,24,D
3925,20150426:2359,51,12.4,24,D
3925,20150427:2359,61,13.4,24,D
3925,20150428:2359,265,6.2,24,D
3925,20150429:2359,180,6.7,24,D
3925,20150430:2359,106,5.1,24,D
3925,20150501:2359,111,3.6,24,D
3925,20150502:2359,186,5.7,24,D
3925,20150503:2359,110,4.6,24,D
3925,20150504:2359,114,4.6,24,D
3925,20150505:2359,43,9.3,24,D
3925,20150506:2359,25,12.9,24,D
3925,20150507:2359,30,6.7,24,D
3925,20150508:2359,151,4.1,24,D
3925,20150509:2359,350,5.7,24,D
3925,20150510:2359,6,5.1,24,D
3925,20150511:2359,13,9.8,24,D
3925,20150512:2359,40,9.8,24,D
3925,20150513:2359,26,12.4,24,D
3925,20150514:2359,2,5.7,24,D
3925,20150515:2359,170,6.2,24,D
3925,20150516:2359,155,6.7,24,D
3925,20150517:2359,310,3.6,24,D
3925,20150518:2359,133,3.1,24,D
3925,20150519:2359,154,4.1,24,D
3925,20150520:2359,322,2.6,24,D
3925,20150521:2359,26,8.2,24,D
3925,20150522:2359,158,7.2,24,D
3925,20150523:2359,210,6.7,24,D
3925,20150524:2359,177,8.8,24,D
3925,20150525:2359,183,7.2,24,D
3925,20150526:2359,117,5.1,24,D
3925,20150527:2359,122,3.6,24,D
3925,20150528:2359,35,2.6,24,D
3925,20150529:2359,111,4.6,24,D
3925,20150530:2359,56,9.3,24,D
3925,20150531:2359,6,5.7,24,D
3925,20150601:2359,139,4.1,24,D
3925,20150602:2359,335,10.8,24,D
3925,20150603:2359,100,4.6,24,D
3925,20150604:2359,112,5.1,24,D
3925,20150605:2359,114,3.1,24,D
3925,20150606:2359,91,4.1,24,D
3925,20150607:2359,241,4.6,24,D
3925,20150608:2359,28,4.6,24,D
3925,20150609:2359,21,12.9,24,D
3925,20150610:2359,36,10.3,24,D
3925,20150611:2359,176,7.2,24,D
3925,20150623:2359,1,5.7,24,D
3925,20150624:2359,181,7.7,24,D
3925,20150625:2359,116,5.1,24,D
3925,20150626:2359,111,5.7,24,D
3925,20150627:2359,113,5.1,24,D
3925,20150628:2359,157,4.6,24,D
3925,20150629:2359,168,3.6,24,D
3925,20150630:2359,145,4.1,24,D
3925,20150701:2359,178,5.1,24,D
3925,20150702:2359,51,8.8,24,D
3925,20150703:2359,47,9.8,24,D
3925,20150704:2359,103,3.6,24,D
3925,20150705:2359,131,3.6,24,D
3925,20150706:2359,202,6.7,24,D
3925,20150707:2359,126,5.1,24,D
3925,20150708:2359,184,5.1,24,D
3925,20150709:2359,200,8.2,24,D
3925,20150710:2359,113,5.7,24,D
3925,20150711:2359,109,4.1,24,D
3925,20150712:2359,118,3.6,24,D
3925,20150713:2359,122,4.1,24,D
3925,20150714:2359,62,5.7,24,D
3925,20150715:2359,80,5.1,24,D
3925,20150716:2359,117,4.1,24,D
3925,20150717:2359,178,4.6,24,D
3925,20150718:2359,190,6.2,24,D
3925,20150719:2359,116,5.1,24,D
3925,20150720:2359,94,5.1,24,D
3925,20150721:2359,132,4.6,24,D
3925,20150722:2359,125,3.6,24,D
3925,20150723:2359,140,3.1,24,D
3925,20150724:2359,122,4.6,24,D
3925,20150725:2359,58,5.1,24,D
3925,20150726:2359,31,11.8,24,D
3925,20150727:2359,20,8.8,24,D
3925,20150728:2359,72,8.8,24,D
3925,20150729:2359,124,4.6,24,D
3925,20150730:2359,102,4.6,24,D
3925,20150731:2359,57,5.1,24,D
3925,20150801:2359,30,6.2,24,D
3925,20150802:2359,7,6.7,24,D
3925,20150803:2359,17,10.8,24,D
3925,20150804:2359,62,12.4,24,D
3925,20150805:2359,113,4.1,24,D
3925,20150806:2359,121,4.1,24,D
3925,20150807:2359,41,7.7,24,D
3925,20150808:2359,123,5.1,24,D
3925,20150809:2359,145,7.2,24,D
3925,20150810:2359,116,5.7,24,D
3925,20150811:2359,107,5.1,24,D
3925,20150812:2359,303,4.6,24,D
3925,20150813:2359,54,4.6,24,D
3925,20150814:2359,69,5.7,24,D
3925,20150815:2359,108,5.1,24,D
3925,20150816:2359,104,7.2,24,D
3925,20150817:2359,65,4.6,24,D
3925,20150818:2359,59,8.2,24,D
3925,20150819:2359,48,7.2,24,D
3925,20150820:2359,254,6.2,24,D
3925,20150821:2359,128,3.6,24,D
3925,20150822:2359,287,4.6,24,D
3925,20150823:2359,98,4.1,24,D
3925,20150824:2359,67,10.8,24,D
3925,20150825:2359,155,6.7,24,D
3925,20150826:2359,203,6.2,24,D
3925,20150827:2359,125,5.1,24,D
3925,20150828:2359,38,6.7,24,D
3925,20150829:2359,42,7.2,24,D
3925,20150830:2359,265,5.7,24,D
3925,20150831:2359,160,6.7,24,D
3925,20150901:2359,41,8.8,24,D
3925,20150902:2359,41,9.8,24,D
3925,20150903:2359,268,5.1,24,D
3925,20150904:2359,204,7.2,24,D
3925,20150905:2359,23,8.8,24,D
3925,20150906:2359,185,5.1,24,D
3925,20150907:2359,114,4.1,24,D
3925,20150908:2359,259,6.2,24,D
3925,20150909:2359,2,6.2,24,D
3925,20150910:2359,221,10.8,24,D
3925,20150911:2359,144,5.1,24,D
3925,20150912:2359,183,4.1,24,D
3925,20150913:2359,170,5.7,24,D
3925,20150914:2359,13,5.1,24,D
3925,20150915:2359,-,2.6,24,D
3925,20150916:2359,43,4.6,24,D
3925,20150917:2359,36,9.8,24,D
3925,20150918:2359,205,6.7,24,D
3925,20150919:2359,103,9.3,24,D
3925,20150920:2359,126,8.8,24,D
3925,20150921:2359,142,11.3,24,D
3925,20150922:2359,250,4.6,24,D
3925,20150923:2359,136,10.3,24,D
3925,20150924:2359,268,8.8,24,D
3925,20150925:2359,338,6.2,24,D
3925,20150926:2359,119,9.8,24,D
3925,20150927:2259,322,6.7,24,D
3925,20150928:2259,247,6.7,24,D
3925,20150929:2259,312,6.2,24,D
3925,20150930:2259,338,6.2,24,D
3925,20151001:2259,28,8.2,24,D
3925,20151002:2259,25,8.2,24,D
3925,20151003:2259,257,5.7,24,D
3925,20151004:2259,47,11.8,24,D
3925,20151005:2259,202,7.2,24,D
3925,20151006:2259,199,6.7,24,D
3925,20151007:2259,338,12.4,24,D
3925,20151008:2259,204,9.3,24,D
3925,20151009:2259,258,5.7,24,D
3925,20151010:2259,195,9.8,24,D
3925,20151011:2259,209,7.7,24,D
3925,20151012:2259,22,6.7,24,D
3925,20151013:2259,148,8.8,24,D
3925,20151014:2259,194,9.8,24,D
3925,20151015:2259,166,8.2,24,D
3925,20151016:2259,209,7.2,24,D
3925,20151017:2259,15,7.2,24,D
3925,20151018:2259,285,12.4,24,D
3925,20151019:2259,233,11.3,24,D
3925,20151020:2259,251,6.7,24,D
3925,20151021:2259,1,8.8,24,D
3925,20151022:2259,256,7.7,24,D
3925,20151023:2259,146,5.1,24,D
3925,20151024:2259,194,7.2,24,D
3925,20151025:2259,160,7.7,24,D
3925,20151026:2259,209,7.2,24,D
3925,20151027:2259,50,5.7,24,D
3925,20151028:2259,65,5.1,24,D
3925,20151029:2259,202,7.7,24,D
3925,20151030:2259,345,6.7,24,D
3925,20151031:2259,256,8.8,24,D
3925,20151101:2259,227,5.7,24,D
3925,20151102:2259,170,7.2,24,D
3925,20151103:2259,9,11.3,24,D
3925,20151104:2259,121,8.8,24,D
3925,20151105:2259,254,6.7,24,D
3925,20151106:2259,252,6.2,24,D
3925,20151107:2259,334,5.7,24,D
3925,20151108:2259,11,5.1,24,D
3925,20151109:2259,246,5.7,24,D
3925,20151110:2259,199,8.2,24,D
3925,20151111:2259,213,7.7,24,D
3925,20151112:2259,135,11.8,24,D
3925,20151113:2259,32,6.2,24,D
3925,20151114:2259,354,8.8,24,D
3925,20151115:2259,304,5.7,24,D
3925,20151116:2259,229,6.7,24,D
3925,20151117:2259,186,8.8,24,D
3925,20151118:2259,268,7.7,24,D
3925,20151119:2259,360,8.2,24,D
3925,20151120:2259,24,9.8,24,D
3925,20151121:2259,350,5.1,24,D
3925,20151122:2259,191,8.8,24,D
3925,20151123:2259,357,7.2,24,D
3925,20151124:2259,40,8.8,24,D
3925,20151125:2259,14,6.7,24,D
3925,20151126:2259,337,10.3,24,D
3925,20151127:2259,39,13.4,24,D
3925,20151128:2259,296,8.2,24,D
3925,20151129:2259,231,5.7,24,D
3925,20151130:2259,359,7.2,24,D
3925,20151201:2259,48,8.8,24,D
3925,20151202:2259,36,8.8,24,D
3925,20151203:2259,335,11.8,24,D
3925,20151204:2259,149,8.2,24,D
3925,20151205:2259,182,7.2,24,D
3925,20151206:2259,171,8.2,24,D
3925,20151207:2259,187,8.8,24,D
3925,20151208:2259,196,7.7,24,D
3925,20151209:2259,192,6.7,24,D
3925,20151210:2259,26,6.7,24,D
3925,20151211:2259,211,6.2,24,D
3925,20151212:2259,74,11.3,24,D
3925,20151213:2259,284,8.8,24,D
3925,20151214:2259,176,5.1,24,D
3925,20151215:2259,183,5.7,24,D
3925,20151216:2259,157,8.2,24,D
3925,20151217:2259,175,9.3,24,D
3925,20151218:2259,185,7.7,24,D
3925,20151219:2259,266,6.2,24,D
3925,20151220:2259,192,3.6,24,D
3925,20151221:2259,298,6.7,24,D
3925,20151222:2259,218,9.8,24,D
3925,20151223:2259,327,5.7,24,D
3925,20151224:2259,238,8.2,24,D
3925,20151225:2259,261,7.2,24,D
3925,20151226:2259,60,6.2,24,D
3925,20151227:2259,237,6.2,24,D
3925,20151228:2259,253,8.2,24,D
3925,20151229:2259,252,7.2,24,D
3925,20151230:2259,35,8.8,24,D
3925,20151231:2259,256,8.2,24,D
3925,20160101:2259,268,7.2,24,D
3925,20160102:2259,49,5.7,24,D
3925,20160103:2259,62,7.7,24,D
3925,20160104:2259,218,6.7,24,D
3925,20160105:2259,234,7.7,24,D
3925,20160106:2259,239,6.2,24,D
3925,20160107:2259,322,8.2,24,D
3925,20160108:2259,80,13.4,24,D
3925,20160109:2259,202,8.2,24,D
3925,20160110:2259,184,8.2,24,D
3925,20160111:2259,339,7.7,24,D
3925,20160112:2259,227,6.7,24,D
3925,20160113:2259,235,6.7,24,D
3925,20160114:2259,3,5.7,24,D
3925,20160115:2259,18,10.3,24,D
3925,20160116:2259,22,5.7,24,D
3925,20160117:2259,20,4.1,24,D
3925,20160118:2259,130,5.1,24,D
3925,20160119:2259,251,5.7,24,D
3925,20160120:2259,28,7.7,24,D
3925,20160121:2259,261,5.1,24,D
3925,20160122:2259,306,5.1,24,D
3925,20160123:2259,256,5.1,24,D
3925,20160124:2259,58,6.7,24,D
3925,20160125:2259,23,9.3,24,D
3925,20160126:2259,57,7.7,24,D
3925,20160127:2259,168,5.7,24,D
3925,20160128:2259,253,7.2,24,D
3925,20160129:2259,358,7.2,24,D
3925,20160130:2259,353,5.7,24,D
3925,20160131:2259,256,6.7,24,D
3925,20160201:2259,323,4.6,24,D
3925,20160202:2259,267,6.2,24,D
3925,20160203:2259,40,7.7,24,D
3925,20160204:2259,348,8.2,24,D
3925,20160205:2259,268,5.7,24,D
3925,20160206:2259,231,4.6,24,D
3925,20160207:2259,221,7.2,24,D
3925,20160208:2259,201,6.7,24,D
3925,20160209:2259,194,8.8,24,D
3925,20160210:2259,341,7.7,24,D
3925,20160211:2259,254,7.2,24,D
3925,20160212:2259,146,7.7,24,D
3925,20160213:2259,262,6.7,24,D
3925,20160214:2259,240,6.2,24,D
3925,20160215:2259,350,7.2,24,D
3925,20160216:2259,38,9.8,24,D
3925,20160217:2259,64,13.4,24,D
3925,20160218:2259,15,12.9,24,D
3925,20160219:2259,345,6.2,24,D
3925,20160220:2259,223,6.2,24,D
3925,20160221:2259,156,6.7,24,D
3925,20160222:2259,5,6.2,24,D
3925,20160223:2259,201,6.2,24,D
3925,20160224:2259,252,5.1,24,D
3925,20160225:2259,250,4.1,24,D
3925,20160226:2259,344,7.7,24,D
3925,20160227:2259,61,8.8,24,D
3925,20160228:2259,254,5.7,24,D
3925,20160229:2259,236,7.2,24,D
3925,20160301:2259,317,5.1,24,D
3925,20160302:2259,247,6.7,24,D
3925,20160303:2259,184,5.7,24,D
3925,20160304:2259,256,5.7,24,D
3925,20160305:2259,138,5.1,24,D
3925,20160306:2259,164,4.6,24,D
3925,20160307:2259,334,6.2,24,D
3925,20160308:2259,195,7.7,24,D
3925,20160309:2259,182,5.7,24,D
3925,20160310:2259,353,9.3,24,D
3925,20160311:2259,151,7.7,24,D
3925,20160312:2259,84,4.6,24,D
3925,20160313:2259,226,4.6,24,D
3925,20160314:2259,250,4.6,24,D
3925,20160315:2259,206,4.6,24,D
3925,20160316:2259,203,5.1,24,D
3925,20160317:2259,308,4.1,24,D
3925,20160318:2259,20,5.7,24,D
3925,20160319:2259,21,8.2,24,D
3925,20160320:2259,339,6.7,24,D
3925,20160321:2259,12,6.2,24,D
3925,20160322:2259,289,4.1,24,D
3925,20160323:2259,59,4.1,24,D
3925,20160324:2259,6,7.7,24,D
3925,20160325:2259,201,5.1,24,D
3925,20160326:2259,204,5.7,24,D
3925,20160327:2259,226,5.1,24,D
3925,20160328:2259,216,6.7,24,D
3925,20160329:2259,184,6.7,24,D
3925,20160330:2259,192,5.1,24,D
3925,20160331:2259,112,4.6,24,D
3925,20160401:2259,113,4.6,24,D
3925,20160402:2259,87,4.1,24,D
3925,20160403:2359,352,5.7,24,D
3925,20160404:2359,215,6.7,24,D
3925,20160405:2359,246,5.1,24,D
3925,20160406:2359,188,5.1,24,D
3925,20160407:2359,36,8.8,24,D
3925,20160408:2359,13,7.2,24,D
3925,20160409:2359,114,4.6,24,D
3925,20160410:2359,309,4.1,24,D
3925,20160411:2359,22,7.7,24,D
3925,20160412:2359,168,6.7,24,D
3925,20160413:2359,255,7.2,24,D
3925,20160414:2359,185,7.2,24,D
3925,20160415:2359,122,4.1,24,D
3925,20160416:2359,117,3.6,24,D
3925,20160417:2359,263,4.6,24,D
3925,20160418:2359,251,4.6,24,D
3925,20160419:2359,265,4.6,24,D
3925,20160420:2359,209,8.2,24,D
3925,20160421:2359,117,4.1,24,D
3925,20160422:2359,301,2.6,24,D
3925,20160423:2359,34,9.8,24,D
3925,20160424:2359,145,6.7,24,D
3925,20160425:2359,191,6.2,24,D
3925,20160426:2359,151,6.7,24,D
3925,20160427:2359,188,5.1,24,D
3925,20160428:2359,202,7.2,24,D
3925,20160429:2359,170,5.7,24,D
3925,20160430:2359,123,5.1,24,D
3925,20160501:2359,359,3.1,24,D
3925,20160502:2359,56,9.8,24,D
3925,20160503:2359,103,4.6,24,D
3925,20160504:2359,42,9.8,24,D
3925,20160505:2359,42,9.8,24,D
3925,20160506:2359,304,3.6,24,D
3925,20160507:2359,123,5.7,24,D
3925,20160508:2359,114,6.2,24,D
3925,20160509:2359,113,4.6,24,D
3925,20160510:2359,33,6.2,24,D
3925,20160511:2359,77,10.3,24,D
3925,20160512:2359,14,11.3,24,D
3925,20160513:2359,55,9.8,24,D
3925,20160514:2359,54,6.2,24,D
3925,20160515:2359,9,6.7,24,D
3925,20160516:2359,317,14.4,24,D
3925,20160517:2359,19,5.7,24,D
3925,20160518:2359,327,8.2,24,D
3925,20160519:2359,119,2.6,24,D
3925,20160520:2359,28,13.9,24,D
3925,20160521:2359,217,6.2,24,D
3925,20160522:2359,160,9.3,24,D
3925,20160523:2359,344,5.1,24,D
3925,20160524:2359,55,4.1,24,D
3925,20160525:2359,256,5.1,24,D
3925,20160526:2359,126,4.6,24,D
3925,20160527:2359,51,3.6,24,D
3925,20160528:2359,40,11.8,24,D
3925,20160529:2359,9,5.1,24,D
3925,20160530:2359,132,6.2,24,D
3925,20160531:2359,82,5.1,24,D
3925,20160601:2359,125,6.2,24,D
3925,20160602:2359,158,2.6,24,D
3925,20160603:2359,288,2.6,24,D
3925,20160604:2359,308,2.6,24,D
3925,20160605:2359,121,3.1,24,D
3925,20160606:2359,104,3.1,24,D
3925,20160607:2359,99,4.1,24,D
3925,20160608:2359,133,5.7,24,D
3925,20160609:2359,50,11.3,24,D
3925,20160610:2359,38,10.8,24,D
3925,20160611:2359,172,6.7,24,D
3925,20160612:2359,161,8.2,24,D
3925,20160613:2359,135,4.6,24,D
3925,20160614:2359,237,4.1,24,D
3925,20160615:2359,179,4.1,24,D
3925,20160616:2359,188,8.8,24,D
3925,20160617:2359,207,5.1,24,D
3925,20160618:2359,328,2.6,24,D
3925,20160619:2359,112,4.1,24,D
3925,20160620:2359,44,6.7,24,D
3925,20160621:2359,32,6.2,24,D
3925,20160622:2359,43,9.8,24,D
3925,20160623:2359,18,8.2,24,D
3925,20160624:2359,253,3.1,24,D
3925,20160625:2359,45,6.7,24,D
3925,20160626:2359,117,9.3,24,D
3925,20160627:2359,116,3.6,24,D
3925,20160628:2359,129,3.1,24,D
3925,20160629:2359,123,5.7,24,D
3925,20160630:2359,186,7.2,24,D
3925,20160701:2359,113,4.6,24,D
3925,20160702:2359,322,3.6,24,D
3925,20160703:2359,101,3.1,24,D
3925,20160704:2359,5,4.6,24,D
3925,20160705:2359,195,6.2,24,D
3925,20160706:2359,114,5.1,24,D
3925,20160707:2359,119,5.7,24,D
3925,20160708:2359,205,9.3,24,D
3925,20160709:2359,127,5.1,24,D
3925,20160710:2359,119,4.6,24,D
3925,20160711:2359,96,3.1,24,D
3925,20160712:2359,300,2.6,24,D
3925,20160713:2359,69,19.6,24,D
3925,20160714:2359,237,8.8,24,D
3925,20160715:2359,19,9.3,24,D
3925,20160716:2359,173,4.1,24,D
3925,20160717:2359,194,5.7,24,D
3925,20160718:2359,106,5.1,24,D
3925,20160719:2359,264,12.4,24,D
3925,20160720:2359,172,6.7,24,D
3925,20160721:2359,207,5.7,24,D
3925,20160722:2359,55,4.1,24,D
3925,20160723:2359,353,12.4,24,D
3925,20160724:2359,231,14.9,24,D
3925,20160725:2359,200,5.7,24,D
3925,20160726:2359,116,3.6,24,D
3925,20160727:2359,43,9.8,24,D
3925,20160728:2359,74,9.8,24,D
3925,20160729:2359,262,8.8,24,D
3925,20160730:2359,265,8.8,24,D
3925,20160731:2359,139,3.6,24,D
3925,20160801:2359,112,6.2,24,D
3925,20160802:2359,113,5.1,24,D
3925,20160803:2359,114,7.7,24,D
3925,20160804:2359,116,4.1,24,D
3925,20160805:2359,196,6.2,24,D
3925,20160806:2359,154,7.7,24,D
3925,20160807:2359,256,4.1,24,D
3925,20160808:2359,260,5.1,24,D
3925,20160809:2359,115,5.1,24,D
3925,20160810:2359,110,4.6,24,D
3925,20160811:2359,100,4.6,24,D
3925,20160812:2359,37,8.8,24,D
3925,20160813:2359,210,7.2,24,D
3925,20160814:2359,20,5.1,24,D
3925,20160815:2359,343,4.6,24,D
3925,20160816:2359,97,5.1,24,D
3925,20160817:2359,190,6.7,24,D
3925,20160818:2359,130,4.6,24,D
3925,20160819:2359,114,4.6,24,D
3925,20160820:2359,329,6.7,24,D
3925,20160821:2359,40,11.8,24,D
3925,20160822:2359,23,9.8,24,D
3925,20160823:2359,111,4.1,24,D
3925,20160824:2359,354,5.1,24,D
3925,20160825:2359,24,4.6,24,D
3925,20160826:2359,104,4.1,24,D
3925,20160827:2359,116,7.2,24,D
3925,20160828:2359,202,4.1,24,D
3925,20160829:2359,154,4.1,24,D
