Station,Date(NZST),Percent(%),Depth(cm)
3925,20111022:1800,48.9,20
3925,20111022:1900,48.9,20
3925,20111022:2000,48.9,20
3925,20111022:2100,48.9,20
3925,20111022:2200,48.9,20
3925,20111022:2300,49,20
3925,20111023:0000,48.9,20
3925,20111023:0100,48.9,20
3925,20111023:0200,48.9,20
3925,20111023:0300,49,20
3925,20111023:0400,48.9,20
3925,20111023:0500,48.9,20
3925,20111023:0600,48.9,20
3925,20111023:0700,48.9,20
3925,20111023:0800,48.9,20
3925,20111023:0900,48.9,20
3925,20111023:1000,48.9,20
3925,20111023:1100,48.9,20
3925,20111023:1200,48.9,20
3925,20111023:1300,48.9,20
3925,20111023:1400,48.6,20
3925,20111023:1500,48.5,20
3925,20111023:1600,48.5,20
3925,20111023:1700,48.5,20
3925,20111023:1800,48.1,20
3925,20111023:1900,48.2,20
3925,20111023:2000,48.6,20
3925,20111023:2100,48.2,20
3925,20111023:2200,48.2,20
3925,20111023:2300,48.2,20
3925,20111024:0000,48.2,20
3925,20111024:0100,48.2,20
3925,20111024:0200,48.1,20
3925,20111024:0300,48.2,20
3925,20111024:0400,48.2,20
3925,20111024:0500,48,20
3925,20111024:0600,48,20
3925,20111024:0700,48,20
3925,20111024:0800,48,20
3925,20111024:0900,48.3,20
3925,20111024:1000,48,20
3925,20111024:1100,48,20
3925,20111024:1200,48.1,20
3925,20111024:1300,48,20
3925,20111024:1400,48.1,20
3925,20111024:1500,47.7,20
3925,20111024:1600,47.8,20
3925,20111024:1700,47.9,20
3925,20111024:1800,47.9,20
3925,20111024:1900,47.9,20
3925,20111024:2000,47.9,20
3925,20111024:2100,47.8,20
3925,20111024:2200,47.9,20
3925,20111024:2300,47.8,20
3925,20111025:0000,47.6,20
3925,20111025:0100,47.6,20
3925,20111025:0200,47.6,20
3925,20111025:0300,47.5,20
3925,20111025:0400,47.6,20
3925,20111025:0500,47.6,20
3925,20111025:0600,47.6,20
3925,20111025:0700,47.6,20
3925,20111025:0800,47.5,20
3925,20111025:0900,47.5,20
3925,20111025:1000,47.5,20
3925,20111025:1100,47.5,20
3925,20111025:1200,47.5,20
3925,20111025:1300,47.7,20
3925,20111025:1400,47.5,20
3925,20111025:1500,47.6,20
3925,20111025:1600,47.5,20
3925,20111025:1700,47.7,20
3925,20111025:1800,47.5,20
3925,20111025:1900,47.7,20
3925,20111025:2000,47.6,20
3925,20111025:2100,47.7,20
3925,20111025:2200,47.6,20
3925,20111025:2300,47.6,20
3925,20111026:0000,47.6,20
3925,20111026:0100,47.5,20
3925,20111026:0200,47.5,20
3925,20111026:0300,47.6,20
3925,20111026:0400,47.7,20
3925,20111026:0500,47.7,20
3925,20111026:0600,47.7,20
3925,20111026:0700,47.6,20
3925,20111026:0800,48.1,20
3925,20111026:0900,48.8,20
3925,20111026:1000,49.4,20
3925,20111026:1100,49.6,20
3925,20111026:1200,50,20
3925,20111026:1300,50,20
3925,20111026:1400,50.2,20
3925,20111026:1500,50.2,20
3925,20111026:1600,50,20
3925,20111026:1700,50,20
3925,20111026:1800,50,20
3925,20111026:1900,50.2,20
3925,20111026:2000,50,20
3925,20111026:2100,50,20
3925,20111026:2200,50,20
3925,20111026:2300,50,20
3925,20111027:0000,49.8,20
3925,20111027:0100,49.8,20
3925,20111027:0200,49.8,20
3925,20111027:0300,50,20
3925,20111027:0400,49.6,20
3925,20111027:0500,49.6,20
3925,20111027:0600,49.8,20
3925,20111027:0700,49.4,20
3925,20111027:0800,49.8,20
3925,20111027:0900,49.4,20
3925,20111027:1000,49.5,20
3925,20111027:1100,49.4,20
3925,20111027:1200,49.5,20
3925,20111027:1300,49.4,20
3925,20111027:1400,49.4,20
3925,20111027:1500,49.2,20
3925,20111027:1600,49.1,20
3925,20111027:1700,49.1,20
3925,20111027:1800,49.1,20
3925,20111027:1900,49.1,20
3925,20111027:2000,48.9,20
3925,20111027:2100,48.9,20
3925,20111027:2200,48.9,20
3925,20111027:2300,48.9,20
3925,20111028:0000,48.6,20
3925,20111028:0100,48.6,20
3925,20111028:0200,48.7,20
3925,20111028:0300,48.6,20
3925,20111028:0400,48.7,20
3925,20111028:0500,48.7,20
3925,20111028:0600,48.7,20
3925,20111028:0700,48.7,20
3925,20111028:0800,48.7,20
3925,20111028:0900,48.9,20
3925,20111028:1000,48.8,20
3925,20111028:1100,48.8,20
3925,20111028:1200,48.7,20
3925,20111028:1300,48.5,20
3925,20111028:1400,48.5,20
3925,20111028:1500,48.4,20
3925,20111028:1600,48.4,20
3925,20111028:1700,48.2,20
3925,20111028:1800,48.2,20
3925,20111028:1900,48.2,20
3925,20111028:2000,48.2,20
3925,20111028:2100,48,20
3925,20111028:2200,48,20
3925,20111028:2300,48,20
3925,20111029:0000,48.1,20
3925,20111029:0100,48.1,20
3925,20111029:0200,48,20
3925,20111029:0300,48,20
3925,20111029:0400,48,20
3925,20111029:0500,48.1,20
3925,20111029:0600,48.1,20
3925,20111029:0700,48,20
3925,20111029:0800,48,20
3925,20111029:0900,48,20
3925,20111029:1000,48.1,20
3925,20111029:1100,48,20
3925,20111029:1200,48.1,20
3925,20111029:1300,48,20
3925,20111029:1400,47.8,20
3925,20111029:1500,47.8,20
3925,20111029:1600,47.9,20
3925,20111029:1700,48,20
3925,20111029:1800,48,20
3925,20111029:1900,47.9,20
3925,20111029:2000,47.9,20
3925,20111029:2100,47.9,20
3925,20111029:2200,48,20
3925,20111029:2300,48,20
3925,20111030:0000,48,20
3925,20111030:0100,48,20
3925,20111030:0200,47.7,20
3925,20111030:0300,47.6,20
3925,20111030:0400,47.7,20
3925,20111030:0500,47.9,20
3925,20111030:0600,47.9,20
3925,20111030:0700,48,20
3925,20111030:0800,48,20
3925,20111030:0900,47.7,20
3925,20111030:1000,47.7,20
3925,20111030:1100,47.8,20
3925,20111030:1200,47.8,20
3925,20111030:1300,47.7,20
3925,20111030:1400,47.6,20
3925,20111030:1500,47.7,20
3925,20111030:1600,47.5,20
3925,20111030:1700,47.5,20
3925,20111030:1800,47.5,20
3925,20111030:1900,47.6,20
3925,20111030:2000,47.4,20
3925,20111030:2100,47.5,20
3925,20111030:2200,47.5,20
3925,20111030:2300,47.4,20
3925,20111031:0000,47.4,20
3925,20111031:0100,47.3,20
3925,20111031:0200,47.5,20
3925,20111031:0300,47.4,20
3925,20111031:0400,47.4,20
3925,20111031:0500,47.4,20
3925,20111031:0600,47.5,20
3925,20111031:0700,47.6,20
3925,20111031:0800,47.6,20
3925,20111031:0900,47.5,20
3925,20111031:1000,47.6,20
3925,20111031:1100,47.4,20
3925,20111031:1200,47.4,20
3925,20111031:1300,47.5,20
3925,20111031:1400,47.6,20
3925,20111031:1500,47.5,20
3925,20111031:1600,47.4,20
3925,20111031:1700,47.2,20
3925,20111031:1800,47.3,20
3925,20111031:1900,47.3,20
3925,20111031:2000,47.2,20
3925,20111031:2100,47.4,20
3925,20111031:2200,47.4,20
3925,20111031:2300,47.4,20
3925,20111101:0000,47.4,20
3925,20111101:0100,47.4,20
3925,20111101:0200,47.4,20
3925,20111101:0300,47.4,20
3925,20111101:0400,47.3,20
3925,20111101:0500,47.3,20
3925,20111101:0600,47.3,20
3925,20111101:0700,47.5,20
3925,20111101:0800,47.5,20
3925,20111101:0900,47.5,20
3925,20111101:1000,47.5,20
3925,20111101:1100,47.5,20
3925,20111101:1200,47.5,20
3925,20111101:1300,47.5,20
3925,20111101:1400,47.6,20
3925,20111101:1500,47.6,20
3925,20111101:1600,47.6,20
3925,20111101:1700,47.5,20
3925,20111101:1800,47.5,20
3925,20111101:1900,47.5,20
3925,20111101:2000,47.6,20
3925,20111101:2100,47.8,20
3925,20111101:2200,47.9,20
3925,20111101:2300,47.7,20
3925,20111102:0000,47.9,20
3925,20111102:0100,47.8,20
3925,20111102:0200,48,20
3925,20111102:0300,48,20
3925,20111102:0400,49,20
3925,20111102:0500,49.7,20
3925,20111102:0600,50.1,20
3925,20111102:0700,50.2,20
3925,20111102:0800,50.4,20
3925,20111102:0900,50.5,20
3925,20111102:1000,51,20
3925,20111102:1100,51.3,20
3925,20111102:1200,51.7,20
3925,20111102:1300,51.9,20
3925,20111102:1400,52.1,20
3925,20111102:1500,52.2,20
3925,20111102:1600,52.4,20
3925,20111102:1700,52.3,20
3925,20111102:1800,52.4,20
3925,20111102:1900,52.6,20
3925,20111102:2000,52.9,20
3925,20111102:2100,53.3,20
3925,20111102:2200,53,20
3925,20111102:2300,53.1,20
3925,20111103:0000,52.9,20
3925,20111103:0100,52.8,20
3925,20111103:0200,52.3,20
3925,20111103:0300,52.3,20
3925,20111103:0400,52.2,20
3925,20111103:0500,51.9,20
3925,20111103:0600,52.1,20
3925,20111103:0700,51.9,20
3925,20111103:0800,51.8,20
3925,20111103:0900,51.9,20
3925,20111103:1000,52,20
3925,20111103:1100,52.5,20
3925,20111103:1200,52.6,20
3925,20111103:1300,54.3,20
3925,20111103:1400,56.5,20
3925,20111103:1500,56,20
3925,20111103:1600,55.4,20
3925,20111103:1700,54.7,20
3925,20111103:1800,54.1,20
3925,20111103:1900,53.7,20
3925,20111103:2000,53.4,20
3925,20111103:2100,53.1,20
3925,20111103:2200,52.9,20
3925,20111103:2300,53.1,20
3925,20111104:0000,53.2,20
3925,20111104:0100,53.2,20
3925,20111104:0200,53.1,20
3925,20111104:0300,52.9,20
3925,20111104:0400,52.9,20
3925,20111104:0500,53.1,20
3925,20111104:0600,52.7,20
3925,20111104:0700,52.8,20
3925,20111104:0800,52.9,20
3925,20111104:0900,52.8,20
3925,20111104:1000,53.1,20
3925,20111104:1100,53.8,20
3925,20111104:1200,54.2,20
3925,20111104:1300,54.8,20
3925,20111104:1400,54.9,20
3925,20111104:1500,54.8,20
3925,20111104:1600,54.5,20
3925,20111104:1700,54.2,20
3925,20111104:1800,53.9,20
3925,20111104:1900,53.8,20
3925,20111104:2000,53.8,20
3925,20111104:2100,53.3,20
3925,20111104:2200,53.4,20
3925,20111104:2300,54.1,20
3925,20111105:0000,54.5,20
3925,20111105:0100,54.7,20
3925,20111105:0200,54.9,20
3925,20111105:0300,54.7,20
3925,20111105:0400,54.8,20
3925,20111105:0500,55,20
3925,20111105:0600,55.4,20
3925,20111105:0700,55.2,20
3925,20111105:0800,54.9,20
3925,20111105:0900,54.8,20
3925,20111105:1000,54.4,20
3925,20111105:1100,54.5,20
3925,20111105:1200,54,20
3925,20111105:1300,53.8,20
3925,20111105:1400,53.8,20
3925,20111105:1500,53.6,20
3925,20111105:1600,53.1,20
3925,20111105:1700,53,20
3925,20111105:1800,52.9,20
3925,20111105:1900,52.7,20
3925,20111105:2000,52.6,20
3925,20111105:2100,52.3,20
3925,20111105:2200,52.2,20
3925,20111105:2300,52.3,20
3925,20111106:0000,52.1,20
3925,20111106:0100,51.9,20
3925,20111106:0200,51.9,20
3925,20111106:0300,51.8,20
3925,20111106:0400,51.9,20
3925,20111106:0500,51.7,20
3925,20111106:0600,51.5,20
3925,20111106:0700,51.7,20
3925,20111106:0800,51.4,20
3925,20111106:0900,51.5,20
3925,20111106:1000,51.4,20
3925,20111106:1100,51.4,20
3925,20111106:1200,51.2,20
3925,20111106:1300,50.9,20
3925,20111106:1400,51.1,20
3925,20111106:1500,50.9,20
3925,20111106:1600,50.8,20
3925,20111106:1700,50.8,20
3925,20111106:1800,50.6,20
3925,20111106:1900,50.6,20
3925,20111106:2000,50.6,20
3925,20111106:2100,50.3,20
3925,20111106:2200,50.1,20
3925,20111106:2300,50,20
3925,20111107:0000,50.2,20
3925,20111107:0100,50.2,20
3925,20111107:0200,50.2,20
3925,20111107:0300,50.1,20
3925,20111107:0400,50,20
3925,20111107:0500,50,20
3925,20111107:0600,50,20
3925,20111107:0700,50.1,20
3925,20111107:0800,49.9,20
3925,20111107:0900,50,20
3925,20111107:1000,50,20
3925,20111107:1100,50,20
3925,20111107:1200,50,20
3925,20111107:1300,49.6,20
3925,20111107:1400,49.5,20
3925,20111107:1500,49.4,20
3925,20111107:1600,49.3,20
3925,20111107:1700,49.4,20
3925,20111107:1800,49.1,20
3925,20111107:1900,49.1,20
3925,20111107:2000,49.1,20
3925,20111107:2100,49.1,20
3925,20111107:2200,49.1,20
3925,20111107:2300,49.1,20
3925,20111108:0000,49.1,20
3925,20111108:0100,49,20
3925,20111108:0200,49.1,20
3925,20111108:0300,48.7,20
3925,20111108:0400,48.7,20
3925,20111108:0500,48.9,20
3925,20111108:0600,48.9,20
3925,20111108:0700,49,20
3925,20111108:0800,48.9,20
3925,20111108:0900,48.6,20
3925,20111108:1000,49,20
3925,20111108:1100,48.9,20
3925,20111108:1200,48.6,20
3925,20111108:1300,48.9,20
3925,20111108:1400,48.9,20
3925,20111108:1500,48.7,20
3925,20111108:1600,49.1,20
3925,20111108:1700,48.9,20
3925,20111108:1800,49,20
3925,20111108:1900,48.9,20
3925,20111108:2000,48.9,20
3925,20111108:2100,49.1,20
3925,20111108:2200,49.1,20
3925,20111108:2300,49.1,20
3925,20111109:0000,49.1,20
3925,20111109:0100,49,20
3925,20111109:0200,49.1,20
3925,20111109:0300,49.1,20
3925,20111109:0400,49.1,20
3925,20111109:0500,49.1,20
3925,20111109:0600,49.1,20
3925,20111109:0700,49.1,20
3925,20111109:0800,48.9,20
3925,20111109:0900,49.3,20
3925,20111109:1000,49.1,20
3925,20111109:1100,49,20
3925,20111109:1200,49.1,20
3925,20111109:1300,49.1,20
3925,20111109:1400,49,20
3925,20111109:1500,49.1,20
3925,20111109:1600,49.1,20
3925,20111109:1700,49.1,20
3925,20111109:1800,49.1,20
3925,20111109:1900,49.5,20
3925,20111109:2000,49.4,20
3925,20111109:2100,49.6,20
3925,20111109:2200,49.7,20
3925,20111109:2300,49.9,20
3925,20111110:0000,50,20
3925,20111110:0100,50,20
3925,20111110:0200,50,20
3925,20111110:0300,50.4,20
3925,20111110:0400,50.4,20
3925,20111110:0500,50.3,20
3925,20111110:0600,50.4,20
3925,20111110:0700,50.6,20
3925,20111110:0800,50.6,20
3925,20111110:0900,50.5,20
3925,20111110:1000,50.2,20
3925,20111110:1100,50.3,20
3925,20111110:1200,50,20
3925,20111110:1300,50.2,20
3925,20111110:1400,50,20
3925,20111110:1500,49.8,20
3925,20111110:1600,49.6,20
3925,20111110:1700,49.6,20
3925,20111110:1800,49.5,20
3925,20111110:1900,49.5,20
3925,20111110:2000,49.5,20
3925,20111110:2100,49.2,20
3925,20111110:2200,49.3,20
3925,20111110:2300,49.3,20
3925,20111111:0000,49.3,20
3925,20111111:0100,49.3,20
3925,20111111:0200,49.5,20
3925,20111111:0300,49.3,20
3925,20111111:0400,49.1,20
3925,20111111:0500,49.1,20
3925,20111111:0600,49.1,20
3925,20111111:0700,49.1,20
3925,20111111:0800,49.2,20
3925,20111111:0900,49,20
3925,20111111:1000,49.5,20
3925,20111111:1100,49.1,20
3925,20111111:1200,49,20
3925,20111111:1300,49.1,20
3925,20111111:1400,48.7,20
3925,20111111:1500,48.9,20
3925,20111111:1600,48.6,20
3925,20111111:1700,48.6,20
3925,20111111:1800,48.6,20
3925,20111111:1900,48.6,20
3925,20111111:2000,48.5,20
3925,20111111:2100,48.4,20
3925,20111111:2200,48.4,20
3925,20111111:2300,48.4,20
3925,20111112:0000,48.5,20
3925,20111112:0100,48.6,20
3925,20111112:0200,48.6,20
3925,20111112:0300,48.6,20
3925,20111112:0400,48.6,20
3925,20111112:0500,48.5,20
3925,20111112:0600,48.5,20
3925,20111112:0700,48.5,20
3925,20111112:0800,48.5,20
3925,20111112:0900,48.5,20
3925,20111112:1000,48.5,20
3925,20111112:1100,48.5,20
3925,20111112:1200,48.5,20
3925,20111112:1300,48.5,20
3925,20111112:1400,48.4,20
3925,20111112:1500,48.5,20
3925,20111112:1600,48.3,20
3925,20111112:1700,48.2,20
3925,20111112:1800,48.3,20
3925,20111112:1900,48.2,20
3925,20111112:2000,48.4,20
3925,20111112:2100,48.4,20
3925,20111112:2200,48.3,20
3925,20111112:2300,48.4,20
3925,20111113:0000,48.4,20
3925,20111113:0100,48.4,20
3925,20111113:0200,48.3,20
3925,20111113:0300,48.4,20
3925,20111113:0400,48.3,20
3925,20111113:0500,48.4,20
3925,20111113:0600,48.4,20
3925,20111113:0700,48.4,20
3925,20111113:0800,48.4,20
3925,20111113:0900,48.4,20
3925,20111113:1000,48.4,20
3925,20111113:1100,48.4,20
3925,20111113:1200,48.4,20
3925,20111113:1300,48.5,20
3925,20111113:1400,48.4,20
3925,20111113:1500,48.1,20
3925,20111113:1600,48,20
3925,20111113:1700,48,20
3925,20111113:1800,48,20
3925,20111113:1900,48,20
3925,20111113:2000,48.1,20
3925,20111113:2100,48.1,20
3925,20111113:2200,48,20
3925,20111113:2300,48,20
3925,20111114:0000,48,20
3925,20111114:0100,47.7,20
3925,20111114:0200,47.7,20
3925,20111114:0300,48,20
3925,20111114:0400,47.7,20
3925,20111114:0500,47.7,20
3925,20111114:0600,47.9,20
3925,20111114:0700,47.9,20
3925,20111114:0800,47.9,20
3925,20111114:0900,47.9,20
3925,20111114:1000,47.9,20
3925,20111114:1100,48,20
3925,20111114:1200,47.7,20
3925,20111114:1300,47.8,20
3925,20111114:1400,47.5,20
3925,20111114:1500,47.5,20
3925,20111114:1600,47.6,20
3925,20111114:1700,47.4,20
3925,20111114:1800,47.5,20
3925,20111114:1900,47.5,20
3925,20111114:2000,47.4,20
3925,20111114:2100,47.8,20
3925,20111114:2200,47.7,20
3925,20111114:2300,47.8,20
3925,20111115:0000,47.7,20
3925,20111115:0100,48,20
3925,20111115:0200,48,20
3925,20111115:0300,47.9,20
3925,20111115:0400,47.9,20
3925,20111115:0500,48.1,20
3925,20111115:0600,48.1,20
3925,20111115:0700,48.1,20
3925,20111115:0800,48.2,20
3925,20111115:0900,48.2,20
3925,20111115:1000,48.2,20
3925,20111115:1100,48.3,20
3925,20111115:1200,48.3,20
3925,20111115:1300,48,20
3925,20111115:1400,47.9,20
3925,20111115:1500,48,20
3925,20111115:1600,48,20
3925,20111115:1700,48,20
3925,20111115:1800,47.9,20
3925,20111115:1900,47.9,20
3925,20111115:2000,47.9,20
3925,20111115:2100,48,20
3925,20111115:2200,48.1,20
3925,20111115:2300,47.9,20
3925,20111116:0000,47.9,20
3925,20111116:0100,47.8,20
3925,20111116:0200,47.9,20
3925,20111116:0300,47.8,20
3925,20111116:0400,47.9,20
3925,20111116:0500,48,20
3925,20111116:0600,48,20
3925,20111116:0700,47.9,20
3925,20111116:0800,48,20
3925,20111116:0900,47.8,20
3925,20111116:1000,48,20
3925,20111116:1100,48,20
3925,20111116:1200,48.1,20
3925,20111116:1300,47.7,20
3925,20111116:1400,47.8,20
3925,20111116:1500,47.8,20
3925,20111116:1600,47.5,20
3925,20111116:1700,47.7,20
3925,20111116:1800,47.5,20
3925,20111116:1900,47.5,20
3925,20111116:2000,47.6,20
3925,20111116:2100,47.3,20
3925,20111116:2200,47.4,20
3925,20111116:2300,47.5,20
3925,20111117:0000,47.5,20
3925,20111117:0100,47.5,20
3925,20111117:0200,47.6,20
3925,20111117:0300,47.6,20
3925,20111117:0400,47.5,20
3925,20111117:0500,47.5,20
3925,20111117:0600,47.6,20
3925,20111117:0700,47.5,20
3925,20111117:0800,47.6,20
3925,20111117:0900,47.7,20
3925,20111117:1000,47.5,20
3925,20111117:1100,47.5,20
3925,20111117:1200,47.5,20
3925,20111117:1300,47.5,20
3925,20111117:1400,47.3,20
3925,20111117:1500,47.4,20
3925,20111117:1600,47.4,20
3925,20111117:1700,47.2,20
3925,20111117:1800,47.1,20
3925,20111117:1900,47,20
3925,20111117:2000,47.2,20
3925,20111117:2100,47.2,20
3925,20111117:2200,47.2,20
3925,20111117:2300,47.1,20
3925,20111118:0000,47,20
3925,20111118:0100,47.1,20
3925,20111118:0200,47.4,20
3925,20111118:0300,47.4,20
3925,20111118:0400,47.2,20
3925,20111118:0500,47.5,20
3925,20111118:0600,47.3,20
3925,20111118:0700,47.2,20
3925,20111118:0800,47.5,20
3925,20111118:0900,47.6,20
3925,20111118:1000,47.7,20
3925,20111118:1100,48,20
3925,20111118:1200,48,20
3925,20111118:1300,48.2,20
3925,20111118:1400,48.1,20
3925,20111118:1500,48.2,20
3925,20111118:1600,48.2,20
3925,20111118:1700,48.3,20
3925,20111118:1800,48.4,20
3925,20111118:1900,48.2,20
3925,20111118:2000,48.4,20
3925,20111118:2100,48.4,20
3925,20111118:2200,48.4,20
3925,20111118:2300,48.5,20
3925,20111119:0000,48.4,20
3925,20111119:0100,48.3,20
3925,20111119:0200,48.4,20
3925,20111119:0300,48.4,20
3925,20111119:0400,48.4,20
3925,20111119:0500,48.4,20
3925,20111119:0600,48.4,20
3925,20111119:0700,48.4,20
3925,20111119:0800,48.4,20
3925,20111119:0900,48.5,20
3925,20111119:1000,48.5,20
3925,20111119:1100,48.5,20
3925,20111119:1200,48.6,20
3925,20111119:1300,48.4,20
3925,20111119:1400,48.4,20
3925,20111119:1500,48.2,20
3925,20111119:1600,48.2,20
3925,20111119:1700,48.2,20
3925,20111119:1800,48.1,20
3925,20111119:1900,48.1,20
3925,20111119:2000,48,20
3925,20111119:2100,48,20
3925,20111119:2200,48,20
3925,20111119:2300,48,20
3925,20111120:0000,48,20
3925,20111120:0100,48,20
3925,20111120:0200,48,20
3925,20111120:0300,48,20
3925,20111120:0400,48,20
3925,20111120:0500,48,20
3925,20111120:0600,48,20
3925,20111120:0700,48.1,20
3925,20111120:0800,48,20
3925,20111120:0900,47.8,20
3925,20111120:1000,47.9,20
3925,20111120:1100,47.9,20
3925,20111120:1200,48.1,20
3925,20111120:1300,47.9,20
3925,20111120:1400,48,20
3925,20111120:1500,48,20
3925,20111120:1600,48,20
3925,20111120:1700,48,20
3925,20111120:1800,48.1,20
3925,20111120:1900,48.1,20
3925,20111120:2000,48.1,20
3925,20111120:2100,48.3,20
3925,20111120:2200,49.1,20
3925,20111120:2300,49.7,20
3925,20111121:0000,50.7,20
3925,20111121:0100,52.8,20
3925,20111121:0200,55.5,20
3925,20111121:0300,57.2,20
3925,20111121:0400,58.2,20
3925,20111121:0500,60.6,20
3925,20111121:0600,62,20
3925,20111121:0700,61,20
3925,20111121:0800,59.1,20
3925,20111121:0900,58.3,20
3925,20111121:1000,57.1,20
3925,20111121:1100,55.8,20
3925,20111121:1200,55,20
3925,20111121:1300,54.5,20
3925,20111121:1400,54.2,20
3925,20111121:1500,53.9,20
3925,20111121:1600,53.3,20
3925,20111121:1700,52.9,20
3925,20111121:1800,53.2,20
3925,20111121:1900,52.9,20
3925,20111121:2000,52.5,20
3925,20111121:2100,52.5,20
3925,20111121:2200,52.3,20
3925,20111121:2300,52,20
3925,20111122:0000,51.9,20
3925,20111122:0100,52,20
3925,20111122:0200,51.7,20
3925,20111122:0300,51.5,20
3925,20111122:0400,51.4,20
3925,20111122:0500,51.4,20
3925,20111122:0600,51.4,20
3925,20111122:0700,51.5,20
3925,20111122:0800,51.3,20
3925,20111122:0900,51.3,20
3925,20111122:1000,51,20
3925,20111122:1100,51,20
3925,20111122:1200,50.8,20
3925,20111122:1300,50.9,20
3925,20111122:1400,50.7,20
3925,20111122:1500,50.4,20
3925,20111122:1600,50.6,20
3925,20111122:1700,50.2,20
3925,20111122:1800,50,20
3925,20111122:1900,50,20
3925,20111122:2000,49.9,20
3925,20111122:2100,49.9,20
3925,20111122:2200,49.6,20
3925,20111122:2300,49.8,20
3925,20111123:0000,49.6,20
3925,20111123:0100,49.8,20
3925,20111123:0200,49.7,20
3925,20111123:0300,49.6,20
3925,20111123:0400,49.6,20
3925,20111123:0500,49.7,20
3925,20111123:0600,49.4,20
3925,20111123:0700,49.8,20
3925,20111123:0800,49.8,20
3925,20111123:0900,49.5,20
3925,20111123:1000,56,20
3925,20111123:1100,60.7,20
3925,20111123:1200,59.5,20
3925,20111123:1300,60.1,20
3925,20111123:1400,60.2,20
3925,20111123:1500,58.6,20
3925,20111123:1600,57.3,20
3925,20111123:1700,55.8,20
3925,20111123:1800,55.6,20
3925,20111123:1900,55.4,20
3925,20111123:2000,56,20
3925,20111123:2100,56.1,20
3925,20111123:2200,56.5,20
3925,20111123:2300,56.3,20
3925,20111124:0000,56.4,20
3925,20111124:0100,56,20
3925,20111124:0200,55.8,20
3925,20111124:0300,56,20
3925,20111124:0400,55.8,20
3925,20111124:0500,55.3,20
3925,20111124:0600,54.8,20
3925,20111124:0700,54.6,20
3925,20111124:0800,54.7,20
3925,20111124:0900,54.3,20
3925,20111124:1000,54.3,20
3925,20111124:1100,54,20
3925,20111124:1200,53.8,20
3925,20111124:1300,53.5,20
3925,20111124:1400,53,20
3925,20111124:1500,52.8,20
3925,20111124:1600,52.7,20
3925,20111124:1700,52.3,20
3925,20111124:1800,52.2,20
3925,20111124:1900,52,20
3925,20111124:2000,51.9,20
3925,20111124:2100,51.9,20
3925,20111124:2200,51.8,20
3925,20111124:2300,51.5,20
3925,20111125:0000,51.6,20
3925,20111125:0100,51.5,20
3925,20111125:0200,51.2,20
3925,20111125:0300,51.3,20
3925,20111125:0400,51.3,20
3925,20111125:0500,51,20
3925,20111125:0600,50.9,20
3925,20111125:0700,50.9,20
3925,20111125:0800,50.8,20
3925,20111125:0900,50.9,20
3925,20111125:1000,50.6,20
3925,20111125:1100,50.8,20
3925,20111125:1200,50.5,20
3925,20111125:1300,50.4,20
3925,20111125:1400,50.6,20
3925,20111125:1500,50.2,20
3925,20111125:1600,50.1,20
3925,20111125:1700,50,20
3925,20111125:1800,49.7,20
3925,20111125:1900,49.8,20
3925,20111125:2000,49.8,20
3925,20111125:2100,49.8,20
3925,20111125:2200,49.6,20
3925,20111125:2300,49.8,20
3925,20111126:0000,49.6,20
3925,20111126:0100,49.6,20
3925,20111126:0200,49.6,20
3925,20111126:0300,49.7,20
3925,20111126:0400,49.6,20
3925,20111126:0500,49.4,20
3925,20111126:0600,49.3,20
3925,20111126:0700,49.7,20
3925,20111126:0800,49.2,20
3925,20111126:0900,49.4,20
3925,20111126:1000,49.5,20
3925,20111126:1100,49.2,20
3925,20111126:1200,49.1,20
3925,20111126:1300,49.1,20
3925,20111126:1400,49.3,20
3925,20111126:1500,49.1,20
3925,20111126:1600,48.9,20
3925,20111126:1700,48.9,20
3925,20111126:1800,48.6,20
3925,20111126:1900,48.7,20
3925,20111126:2000,48.8,20
3925,20111126:2100,48.6,20
3925,20111126:2200,48.5,20
3925,20111126:2300,48.5,20
3925,20111127:0000,48.5,20
3925,20111127:0100,48.7,20
3925,20111127:0200,48.7,20
3925,20111127:0300,48.6,20
3925,20111127:0400,48.6,20
3925,20111127:0500,48.5,20
3925,20111127:0600,48.6,20
3925,20111127:0700,48.5,20
3925,20111127:0800,48.4,20
3925,20111127:0900,48.5,20
3925,20111127:1000,48.4,20
3925,20111127:1100,48.4,20
3925,20111127:1200,48.2,20
3925,20111127:1300,48.3,20
3925,20111127:1400,48.1,20
3925,20111127:1500,47.9,20
3925,20111127:1600,48,20
3925,20111127:1700,48.1,20
3925,20111127:1800,47.7,20
3925,20111127:1900,47.7,20
3925,20111127:2000,47.8,20
3925,20111127:2100,47.7,20
3925,20111127:2200,47.7,20
3925,20111127:2300,47.7,20
3925,20111128:0000,47.7,20
3925,20111128:0100,47.7,20
3925,20111128:0200,47.6,20
3925,20111128:0300,47.6,20
3925,20111128:0400,47.6,20
3925,20111128:0500,47.7,20
3925,20111128:0600,47.7,20
3925,20111128:0700,47.7,20
3925,20111128:0800,47.7,20
3925,20111128:0900,47.7,20
3925,20111128:1000,47.7,20
3925,20111128:1100,47.7,20
3925,20111128:1200,47.7,20
3925,20111128:1300,47.7,20
3925,20111128:1400,48,20
3925,20111128:1500,48.1,20
3925,20111128:1600,48,20
3925,20111128:1700,48.2,20
3925,20111128:1800,48.4,20
3925,20111128:1900,48.5,20
